Date,USDCNY_delta,USDBRL_delta,USDZAR_delta,USDRUB_delta,EURUSD_delta,USDJPY_delta,USDMXN_delta,USDCAD_delta,Total_delta
2016-04-01,0.0,0.0,0,0.0,745419.516936527,0.0,0.0,0.0,745419.516936527
2016-04-04,0.0,0.0,0,0.0,750487.0749524925,0.0,0.0,0.0,750487.0749524925
2016-04-05,0.0,0.0,0,0.0,734732.4878959326,0.0,0.0,0.0,734732.4878959326
2016-04-06,0.0,0.0,0,0.0,765269.1837101987,0.0,0.0,0.0,765269.1837101987
2016-04-07,0.0,0.0,0,0.0,718663.6543744261,0.0,0.0,0.0,718663.6543744261
2016-04-08,0.0,0.0,0,0.0,769536.9528641913,0.0,0.0,0.0,769536.9528641913
2016-04-11,0.0,0.0,0,0.0,797630.4783426451,0.0,0.0,0.0,797630.4783426451
2016-04-12,0.0,0.0,0,0.0,745424.618869647,0.0,0.0,0.0,745424.618869647
2016-04-13,0.0,0.0,0,0.0,455638.4424069025,0.0,0.0,0.0,455638.4424069025
2016-04-14,0.0,0.0,0,0.0,460485.403567871,0.0,0.0,0.0,460485.403567871
2016-04-15,0.0,0.0,0,0.0,482311.5798796861,0.0,0.0,0.0,482311.5798796861
2016-04-18,0.0,0.0,0,0.0,530645.8814331436,0.0,0.0,0.0,530645.8814331436
2016-04-19,0.0,0.0,0,0.0,662625.6482362566,0.0,0.0,0.0,662625.6482362566
2016-04-20,0.0,0.0,0,0.0,455758.53719280753,0.0,0.0,0.0,455758.53719280753
2016-04-21,0.0,0.0,0,0.0,421616.4664270007,0.0,0.0,0.0,421616.4664270007
2016-04-22,0.0,0.0,0,0.0,210169.4714615982,0.0,0.0,0.0,210169.4714615982
2016-04-25,0.0,0.0,0,0.0,239126.7155131664,0.0,0.0,0.0,239126.7155131664
2016-04-26,0.0,0.0,0,0.0,308300.4380965529,0.0,0.0,0.0,308300.4380965529
2016-04-27,0.0,0.0,0,0.0,352292.07380673866,0.0,0.0,0.0,352292.07380673866
2016-04-28,0.0,0.0,0,0.0,506790.6081844653,0.0,0.0,0.0,506790.6081844653
2016-04-29,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-02,0.0,0.0,0,0.0,712413.4700663155,0.0,0.0,0.0,712413.4700663155
2016-05-03,0.0,0.0,0,0.0,644812.1330394681,0.0,0.0,0.0,644812.1330394681
2016-05-04,0.0,0.0,0,0.0,628094.5075623383,0.0,0.0,0.0,628094.5075623383
2016-05-05,0.0,0.0,0,0.0,483493.57108018926,0.0,0.0,0.0,483493.57108018926
2016-05-06,0.0,0.0,0,0.0,460930.41433289985,0.0,0.0,0.0,460930.41433289985
2016-05-09,0.0,0.0,0,0.0,398562.9184551947,0.0,0.0,0.0,398562.9184551947
2016-05-10,0.0,0.0,0,0.0,361405.2041375124,0.0,0.0,0.0,361405.2041375124
2016-05-11,0.0,0.0,0,0.0,463958.41817863216,0.0,0.0,0.0,463958.41817863216
2016-05-12,0.0,0.0,0,0.0,341728.2311071981,0.0,0.0,0.0,341728.2311071981
2016-05-13,0.0,0.0,0,0.0,218939.22288036172,0.0,0.0,0.0,218939.22288036172
2016-05-16,0.0,0.0,0,0.0,207288.46770210925,0.0,0.0,0.0,207288.46770210925
2016-05-17,0.0,0.0,0,0.0,174176.2716908311,0.0,0.0,0.0,174176.2716908311
2016-05-18,0.0,0.0,0,0.0,70352.30448628998,0.0,0.0,0.0,70352.30448628998
2016-05-19,0.0,0.0,0,0.0,51301.424456420034,0.0,0.0,0.0,51301.424456420034
2016-05-20,0.0,0.0,0,0.0,42801.852078565564,0.0,0.0,0.0,42801.852078565564
2016-05-23,0.0,0.0,0,0.0,13327.629063351405,0.0,0.0,0.0,13327.629063351405
2016-05-24,0.0,0.0,0,0.0,1414.3613304198625,0.0,0.0,0.0,1414.3613304198625
2016-05-25,0.0,0.0,0,0.0,582.2906147185364,0.0,0.0,0.0,582.2906147185364
2016-05-26,0.0,0.0,0,0.0,5971.440389548387,0.0,0.0,0.0,5971.440389548387
2016-05-27,0.0,0.0,0,0.0,661.7341900731152,0.0,0.0,0.0,661.7341900731152
2016-05-30,0.0,0.0,0,0.0,1.9263740820209063,0.0,0.0,0.0,1.9263740820209063
2016-05-31,0.0,0.0,0,0.0,0.00034539656859954357,0.0,0.0,0.0,0.00034539656859954357
2016-06-01,1333635.647343035,0.0,0,0.0,0.0,0.0,0.0,0.0,1333635.647343035
2016-06-02,1373259.1958047058,0.0,0,0.0,0.0,0.0,0.0,0.0,1373259.1958047058
2016-06-03,1022944.7267457556,0.0,0,0.0,0.0,0.0,0.0,0.0,1022944.7267457556
2016-06-06,1104300.478474434,0.0,0,0.0,0.0,0.0,0.0,0.0,1104300.478474434
2016-06-07,1189278.8890429314,0.0,0,0.0,0.0,0.0,0.0,0.0,1189278.8890429314
2016-06-08,1018186.0168548556,0.0,0,0.0,0.0,0.0,0.0,0.0,1018186.0168548556
2016-06-09,998744.1843669763,0.0,0,0.0,0.0,0.0,0.0,0.0,998744.1843669763
2016-06-10,1024842.0912602101,0.0,0,0.0,0.0,0.0,0.0,0.0,1024842.0912602101
2016-06-13,1383308.512555067,0.0,0,0.0,0.0,0.0,0.0,0.0,1383308.512555067
2016-06-14,1431337.043347894,0.0,0,0.0,0.0,0.0,0.0,0.0,1431337.043347894
2016-06-15,1301780.3819434592,0.0,0,0.0,0.0,0.0,0.0,0.0,1301780.3819434592
2016-06-16,1441332.7048367967,0.0,0,0.0,0.0,0.0,0.0,0.0,1441332.7048367967
2016-06-17,1342217.7666717584,0.0,0,0.0,0.0,0.0,0.0,0.0,1342217.7666717584
2016-06-20,1304679.2004479342,0.0,0,0.0,0.0,0.0,0.0,0.0,1304679.2004479342
2016-06-21,1385467.7685295385,0.0,0,0.0,0.0,0.0,0.0,0.0,1385467.7685295385
2016-06-22,1236347.6116828595,0.0,0,0.0,0.0,0.0,0.0,0.0,1236347.6116828595
2016-06-23,1269030.574673999,0.0,0,0.0,0.0,0.0,0.0,0.0,1269030.574673999
2016-06-24,1931212.4613511853,0.0,0,0.0,0.0,0.0,0.0,0.0,1931212.4613511853
2016-06-27,2431300.9803992463,0.0,0,0.0,0.0,0.0,0.0,0.0,2431300.9803992463
2016-06-28,2449759.691751975,0.0,0,0.0,0.0,0.0,0.0,0.0,2449759.691751975
2016-06-29,2486119.2213447564,0.0,0,0.0,0.0,0.0,0.0,0.0,2486119.2213447564
2016-06-30,2491730.840468662,0.0,0,0.0,0.0,0.0,0.0,0.0,2491730.840468662
2016-07-01,1243485.439765577,0.0,0,0.0,0.0,0.0,0.0,0.0,1243485.439765577
2016-07-04,1271926.9970365353,0.0,0,0.0,0.0,0.0,0.0,0.0,1271926.9970365353
2016-07-05,1479572.813857669,0.0,0,0.0,0.0,0.0,0.0,0.0,1479572.813857669
2016-07-06,1465778.3513076745,0.0,0,0.0,0.0,0.0,0.0,0.0,1465778.3513076745
2016-07-07,1417056.0552555947,0.0,0,0.0,0.0,0.0,0.0,0.0,1417056.0552555947
2016-07-08,1506744.357339252,0.0,0,0.0,0.0,0.0,0.0,0.0,1506744.357339252
2016-07-11,1523613.082598445,0.0,0,0.0,0.0,0.0,0.0,0.0,1523613.082598445
2016-07-12,1566703.7476190683,0.0,0,0.0,0.0,0.0,0.0,0.0,1566703.7476190683
2016-07-13,1528969.6862982297,0.0,0,0.0,0.0,0.0,0.0,0.0,1528969.6862982297
2016-07-14,1443597.0614591113,0.0,0,0.0,0.0,0.0,0.0,0.0,1443597.0614591113
2016-07-15,1568487.5820469526,0.0,0,0.0,0.0,0.0,0.0,0.0,1568487.5820469526
2016-07-18,1812470.099238864,0.0,0,0.0,0.0,0.0,0.0,0.0,1812470.099238864
2016-07-19,1663934.223157128,0.0,0,0.0,0.0,0.0,0.0,0.0,1663934.223157128
2016-07-20,1354444.4038728965,0.0,0,0.0,0.0,0.0,0.0,0.0,1354444.4038728965
2016-07-21,1287663.1010290966,0.0,0,0.0,0.0,0.0,0.0,0.0,1287663.1010290966
2016-07-22,1317199.3262092269,0.0,0,0.0,0.0,0.0,0.0,0.0,1317199.3262092269
2016-07-25,1382535.7872433064,0.0,0,0.0,0.0,0.0,0.0,0.0,1382535.7872433064
2016-07-26,1271433.9002208079,0.0,0,0.0,0.0,0.0,0.0,0.0,1271433.9002208079
2016-07-27,969620.1350896996,0.0,0,0.0,0.0,0.0,0.0,0.0,969620.1350896996
2016-07-28,741625.6572030614,0.0,0,0.0,0.0,0.0,0.0,0.0,741625.6572030614
2016-07-29,129835.97394929129,0.0,0,0.0,0.0,0.0,0.0,0.0,129835.97394929129
2016-08-01,1475665.6315911526,0.0,0,0.0,0.0,0.0,0.0,0.0,1475665.6315911526
2016-08-02,1247473.862532539,0.0,0,0.0,0.0,0.0,0.0,0.0,1247473.862532539
2016-08-03,1301390.755690673,0.0,0,0.0,0.0,0.0,0.0,0.0,1301390.755690673
2016-08-04,1347002.8462016736,0.0,0,0.0,0.0,0.0,0.0,0.0,1347002.8462016736
2016-08-05,1586910.9622811691,0.0,0,0.0,0.0,0.0,0.0,0.0,1586910.9622811691
2016-08-08,1647408.7891962572,0.0,0,0.0,0.0,0.0,0.0,0.0,1647408.7891962572
2016-08-09,1576489.5925771955,0.0,0,0.0,0.0,0.0,0.0,0.0,1576489.5925771955
2016-08-10,1261198.4434031867,0.0,0,0.0,0.0,0.0,0.0,0.0,1261198.4434031867
2016-08-11,1137111.9286798576,0.0,0,0.0,0.0,0.0,0.0,0.0,1137111.9286798576
2016-08-12,1228179.8946339488,0.0,0,0.0,0.0,0.0,0.0,0.0,1228179.8946339488
2016-08-15,1279959.991467005,0.0,0,0.0,0.0,0.0,0.0,0.0,1279959.991467005
2016-08-16,1191695.4166774782,0.0,0,0.0,0.0,0.0,0.0,0.0,1191695.4166774782
2016-08-17,990293.0810202975,0.0,0,0.0,0.0,0.0,0.0,0.0,990293.0810202975
2016-08-18,1103615.463927193,0.0,0,0.0,0.0,0.0,0.0,0.0,1103615.463927193
2016-08-19,1171031.3131058153,0.0,0,0.0,0.0,0.0,0.0,0.0,1171031.3131058153
2016-08-22,1178954.232730998,0.0,0,0.0,0.0,0.0,0.0,0.0,1178954.232730998
2016-08-23,1133873.0390401497,0.0,0,0.0,0.0,0.0,0.0,0.0,1133873.0390401497
2016-08-24,1656527.8621024764,0.0,0,0.0,0.0,0.0,0.0,0.0,1656527.8621024764
2016-08-25,1712766.9709598606,0.0,0,0.0,0.0,0.0,0.0,0.0,1712766.9709598606
2016-08-26,1893415.9553756379,0.0,0,0.0,0.0,0.0,0.0,0.0,1893415.9553756379
2016-08-29,2308695.1293963133,0.0,0,0.0,0.0,0.0,0.0,0.0,2308695.1293963133
2016-08-30,2310813.9381689453,0.0,0,0.0,0.0,0.0,0.0,0.0,2310813.9381689453
2016-08-31,2668715.010748413,0.0,0,0.0,0.0,0.0,0.0,0.0,2668715.010748413
2016-09-01,1388385.362040573,0.0,0,0.0,0.0,0.0,0.0,0.0,1388385.362040573
2016-09-02,1518474.8036100776,0.0,0,0.0,0.0,0.0,0.0,0.0,1518474.8036100776
2016-09-05,1503898.8548468633,0.0,0,0.0,0.0,0.0,0.0,0.0,1503898.8548468633
2016-09-06,1554628.2471481666,0.0,0,0.0,0.0,0.0,0.0,0.0,1554628.2471481666
2016-09-07,1262140.957659342,0.0,0,0.0,0.0,0.0,0.0,0.0,1262140.957659342
2016-09-08,1385065.6603403362,0.0,0,0.0,0.0,0.0,0.0,0.0,1385065.6603403362
2016-09-09,1533814.1855540976,0.0,0,0.0,0.0,0.0,0.0,0.0,1533814.1855540976
2016-09-12,1844208.3572848195,0.0,0,0.0,0.0,0.0,0.0,0.0,1844208.3572848195
2016-09-13,1500171.659446008,0.0,0,0.0,0.0,0.0,0.0,0.0,1500171.659446008
2016-09-14,1505793.614925999,0.0,0,0.0,0.0,0.0,0.0,0.0,1505793.614925999
2016-09-15,1442450.2102126768,0.0,0,0.0,0.0,0.0,0.0,0.0,1442450.2102126768
2016-09-16,1360851.9622521996,0.0,0,0.0,0.0,0.0,0.0,0.0,1360851.9622521996
2016-09-19,1372118.8748592476,0.0,0,0.0,0.0,0.0,0.0,0.0,1372118.8748592476
2016-09-20,1440492.8150320707,0.0,0,0.0,0.0,0.0,0.0,0.0,1440492.8150320707
2016-09-21,1511087.234194659,0.0,0,0.0,0.0,0.0,0.0,0.0,1511087.234194659
2016-09-22,1219114.6787807597,0.0,0,0.0,0.0,0.0,0.0,0.0,1219114.6787807597
2016-09-23,1351332.4778600575,0.0,0,0.0,0.0,0.0,0.0,0.0,1351332.4778600575
2016-09-26,1141604.4544450883,0.0,0,0.0,0.0,0.0,0.0,0.0,1141604.4544450883
2016-09-27,1056662.4813762377,0.0,0,0.0,0.0,0.0,0.0,0.0,1056662.4813762377
2016-09-28,1751809.4965460554,0.0,0,0.0,0.0,0.0,0.0,0.0,1751809.4965460554
2016-09-29,710420.9583469704,0.0,0,0.0,0.0,0.0,0.0,0.0,710420.9583469704
2016-09-30,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-03,1279775.8038807954,0.0,0,0.0,0.0,0.0,0.0,0.0,1279775.8038807954
2016-10-04,1274767.827020182,0.0,0,0.0,0.0,0.0,0.0,0.0,1274767.827020182
2016-10-05,1283034.5357911356,0.0,0,0.0,0.0,0.0,0.0,0.0,1283034.5357911356
2016-10-06,1259392.480825652,0.0,0,0.0,0.0,0.0,0.0,0.0,1259392.480825652
2016-10-07,1327876.0173834607,0.0,0,0.0,0.0,0.0,0.0,0.0,1327876.0173834607
2016-10-10,1697769.579852688,0.0,0,0.0,0.0,0.0,0.0,0.0,1697769.579852688
2016-10-11,1890812.9392115509,0.0,0,0.0,0.0,0.0,0.0,0.0,1890812.9392115509
2016-10-12,1925481.1130539519,0.0,0,0.0,0.0,0.0,0.0,0.0,1925481.1130539519
2016-10-13,2044806.835407333,0.0,0,0.0,0.0,0.0,0.0,0.0,2044806.835407333
2016-10-14,1992609.5005802475,0.0,0,0.0,0.0,0.0,0.0,0.0,1992609.5005802475
2016-10-17,2153648.7953699916,0.0,0,0.0,0.0,0.0,0.0,0.0,2153648.7953699916
2016-10-18,2204485.9842310385,0.0,0,0.0,0.0,0.0,0.0,0.0,2204485.9842310385
2016-10-19,2224298.5140023357,0.0,0,0.0,0.0,0.0,0.0,0.0,2224298.5140023357
2016-10-20,2267710.5240199678,0.0,0,0.0,0.0,0.0,0.0,0.0,2267710.5240199678
2016-10-21,2332438.1107316012,0.0,0,0.0,0.0,0.0,0.0,0.0,2332438.1107316012
2016-10-24,2373930.936320243,0.0,0,0.0,0.0,0.0,0.0,0.0,2373930.936320243
2016-10-25,2379628.7512934776,0.0,0,0.0,0.0,0.0,0.0,0.0,2379628.7512934776
2016-10-26,2382724.213216249,0.0,0,0.0,0.0,0.0,0.0,0.0,2382724.213216249
2016-10-27,2386775.112559467,0.0,0,0.0,0.0,0.0,0.0,0.0,2386775.112559467
2016-10-28,2388974.5528568667,0.0,0,0.0,0.0,0.0,0.0,0.0,2388974.5528568667
2016-10-31,2394417.551898205,0.0,0,0.0,0.0,0.0,0.0,0.0,2394417.551898205
2016-11-01,1565755.9228970283,0.0,0,0.0,0.0,0.0,0.0,0.0,1565755.9228970283
2016-11-02,1595185.680010989,0.0,0,0.0,0.0,0.0,0.0,0.0,1595185.680010989
2016-11-03,1474757.1102378594,0.0,0,0.0,0.0,0.0,0.0,0.0,1474757.1102378594
2016-11-04,1334721.6310753226,0.0,0,0.0,0.0,0.0,0.0,0.0,1334721.6310753226
2016-11-07,1626276.9767856593,0.0,0,0.0,0.0,0.0,0.0,0.0,1626276.9767856593
2016-11-08,1850544.3269921038,0.0,0,0.0,0.0,0.0,0.0,0.0,1850544.3269921038
2016-11-09,1901157.5743843215,0.0,0,0.0,0.0,0.0,0.0,0.0,1901157.5743843215
2016-11-10,2217468.4690251453,0.0,0,0.0,0.0,0.0,0.0,0.0,2217468.4690251453
2016-11-11,2260449.073074076,0.0,0,0.0,0.0,0.0,0.0,0.0,2260449.073074076
2016-11-14,2600641.3653818523,0.0,0,0.0,0.0,0.0,0.0,0.0,2600641.3653818523
2016-11-15,2650128.6693864875,0.0,0,0.0,0.0,0.0,0.0,0.0,2650128.6693864875
2016-11-16,2789374.4271358326,0.0,0,0.0,0.0,0.0,0.0,0.0,2789374.4271358326
2016-11-17,2782445.3055809145,0.0,0,0.0,0.0,0.0,0.0,0.0,2782445.3055809145
2016-11-18,2825194.9318163292,0.0,0,0.0,0.0,0.0,0.0,0.0,2825194.9318163292
2016-11-21,2867054.4858083874,0.0,0,0.0,0.0,0.0,0.0,0.0,2867054.4858083874
2016-11-22,2877569.269865986,0.0,0,0.0,0.0,0.0,0.0,0.0,2877569.269865986
2016-11-23,2912625.7705978383,0.0,0,0.0,0.0,0.0,0.0,0.0,2912625.7705978383
2016-11-24,2915772.4533697977,0.0,0,0.0,0.0,0.0,0.0,0.0,2915772.4533697977
2016-11-25,2920367.0085139615,0.0,0,0.0,0.0,0.0,0.0,0.0,2920367.0085139615
2016-11-28,2933740.264389912,0.0,0,0.0,0.0,0.0,0.0,0.0,2933740.264389912
2016-11-29,2937205.09329407,0.0,0,0.0,0.0,0.0,0.0,0.0,2937205.09329407
2016-11-30,2941062.649439586,0.0,0,0.0,0.0,0.0,0.0,0.0,2941062.649439586
2016-12-01,1258006.736527243,0.0,0,0.0,0.0,0.0,0.0,0.0,1258006.736527243
2016-12-02,1283513.2547556297,0.0,0,0.0,0.0,0.0,0.0,0.0,1283513.2547556297
2016-12-05,1331587.7635174673,0.0,0,0.0,0.0,0.0,0.0,0.0,1331587.7635174673
2016-12-06,1373521.3983163978,0.0,0,0.0,0.0,0.0,0.0,0.0,1373521.3983163978
2016-12-07,1387109.0048855671,0.0,0,0.0,0.0,0.0,0.0,0.0,1387109.0048855671
2016-12-08,1362084.6126986037,0.0,0,0.0,0.0,0.0,0.0,0.0,1362084.6126986037
2016-12-09,1623491.7265099816,0.0,0,0.0,0.0,0.0,0.0,0.0,1623491.7265099816
2016-12-12,1578881.6114677035,0.0,0,0.0,0.0,0.0,0.0,0.0,1578881.6114677035
2016-12-13,1596224.7208682687,0.0,0,0.0,0.0,0.0,0.0,0.0,1596224.7208682687
2016-12-14,1461039.7245774104,0.0,0,0.0,0.0,0.0,0.0,0.0,1461039.7245774104
2016-12-15,1965684.5565685336,0.0,0,0.0,0.0,0.0,0.0,0.0,1965684.5565685336
2016-12-16,2080322.4153946242,0.0,0,0.0,0.0,0.0,0.0,0.0,2080322.4153946242
2016-12-19,2168852.4396781395,0.0,0,0.0,0.0,0.0,0.0,0.0,2168852.4396781395
2016-12-20,2138040.0290246806,0.0,0,0.0,0.0,0.0,0.0,0.0,2138040.0290246806
2016-12-21,2049109.6535468544,0.0,0,0.0,0.0,0.0,0.0,0.0,2049109.6535468544
2016-12-22,2138667.322378135,0.0,0,0.0,0.0,0.0,0.0,0.0,2138667.322378135
2016-12-23,2230874.8672072776,0.0,0,0.0,0.0,0.0,0.0,0.0,2230874.8672072776
2016-12-26,2307560.5205598124,0.0,0,0.0,0.0,0.0,0.0,0.0,2307560.5205598124
2016-12-27,2355271.811541713,0.0,0,0.0,0.0,0.0,0.0,0.0,2355271.811541713
2016-12-28,2374937.585438101,0.0,0,0.0,0.0,0.0,0.0,0.0,2374937.585438101
2016-12-29,2378961.668317655,0.0,0,0.0,0.0,0.0,0.0,0.0,2378961.668317655
2016-12-30,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-02,930983.7230825992,0.0,0,0.0,0.0,0.0,0.0,0.0,930983.7230825992
2017-01-03,889997.5418545528,0.0,0,0.0,0.0,0.0,0.0,0.0,889997.5418545528
2017-01-04,614692.7838974815,0.0,0,0.0,0.0,0.0,0.0,0.0,614692.7838974815
2017-01-05,336608.2215342731,0.0,0,0.0,0.0,0.0,0.0,0.0,336608.2215342731
2017-01-06,502794.73978011875,0.0,0,0.0,0.0,0.0,0.0,0.0,502794.73978011875
2017-01-09,520968.69905721507,0.0,0,0.0,0.0,0.0,0.0,0.0,520968.69905721507
2017-01-10,382553.84076444135,0.0,0,0.0,0.0,0.0,0.0,0.0,382553.84076444135
2017-01-11,470678.0835334213,0.0,0,0.0,0.0,0.0,0.0,0.0,470678.0835334213
2017-01-12,256237.76993627596,0.0,0,0.0,0.0,0.0,0.0,0.0,256237.76993627596
2017-01-13,245637.68099564122,0.0,0,0.0,0.0,0.0,0.0,0.0,245637.68099564122
2017-01-16,226142.3527219958,0.0,0,0.0,0.0,0.0,0.0,0.0,226142.3527219958
2017-01-17,107752.31660607211,0.0,0,0.0,0.0,0.0,0.0,0.0,107752.31660607211
2017-01-18,75151.77733709745,0.0,0,0.0,0.0,0.0,0.0,0.0,75151.77733709745
2017-01-19,117879.7115009631,0.0,0,0.0,0.0,0.0,0.0,0.0,117879.7115009631
2017-01-20,110322.60187889302,0.0,0,0.0,0.0,0.0,0.0,0.0,110322.60187889302
2017-01-23,27512.18715082586,0.0,0,0.0,0.0,0.0,0.0,0.0,27512.18715082586
2017-01-24,2948.3386983799974,0.0,0,0.0,0.0,0.0,0.0,0.0,2948.3386983799974
2017-01-25,19440.534419306365,0.0,0,0.0,0.0,0.0,0.0,0.0,19440.534419306365
2017-01-26,10873.18824959043,0.0,0,0.0,0.0,0.0,0.0,0.0,10873.18824959043
2017-01-27,7121.180385658148,0.0,0,0.0,0.0,0.0,0.0,0.0,7121.180385658148
2017-01-30,16.42378019627087,0.0,0,0.0,0.0,0.0,0.0,0.0,16.42378019627087
2017-01-31,0.16052224938021667,0.0,0,0.0,0.0,0.0,0.0,0.0,0.16052224938021667
2017-02-01,0.0,0.0,0,0.0,791650.3957794153,0.0,0.0,0.0,791650.3957794153
2017-02-02,0.0,0.0,0,0.0,769273.36510043,0.0,0.0,0.0,769273.36510043
2017-02-03,0.0,0.0,0,0.0,834213.1642125229,0.0,0.0,0.0,834213.1642125229
2017-02-06,0.0,0.0,0,0.0,748137.4975764474,0.0,0.0,0.0,748137.4975764474
