Date,USDCNY_delta,USDBRL_delta,USDZAR_delta,USDRUB_delta,EURUSD_delta,USDJPY_delta,USDMXN_delta,USDCAD_delta,Total_delta
2017-02-07,0.0,0.0,0,0.0,558197.6192077494,0.0,0.0,0.0,558197.6192077494
2017-02-08,0.0,0.0,0,0.0,596019.3154664383,0.0,0.0,0.0,596019.3154664383
2017-02-09,0.0,0.0,0,0.0,467819.0987252285,0.0,0.0,0.0,467819.0987252285
2017-02-10,0.0,0.0,0,0.0,426168.51070404466,0.0,0.0,0.0,426168.51070404466
2017-02-13,0.0,0.0,0,0.0,284653.8503836825,0.0,0.0,0.0,284653.8503836825
2017-02-14,0.0,0.0,0,0.0,200758.08633775866,0.0,0.0,0.0,200758.08633775866
2017-02-15,0.0,0.0,0,0.0,231708.058769409,0.0,0.0,0.0,231708.058769409
2017-02-16,0.0,0.0,0,0.0,449292.05250577466,0.0,0.0,0.0,449292.05250577466
2017-02-17,0.0,0.0,0,0.0,243752.399573711,0.0,0.0,0.0,243752.399573711
2017-02-20,0.0,0.0,0,0.0,163056.14870050704,0.0,0.0,0.0,163056.14870050704
2017-02-21,0.0,0.0,0,0.0,47699.32022968629,0.0,0.0,0.0,47699.32022968629
2017-02-22,0.0,0.0,0,0.0,63036.44676260992,0.0,0.0,0.0,63036.44676260992
2017-02-23,0.0,0.0,0,0.0,83673.65071129714,0.0,0.0,0.0,83673.65071129714
2017-02-24,0.0,0.0,0,0.0,30137.629831403647,0.0,0.0,0.0,30137.629831403647
2017-02-27,0.0,0.0,0,0.0,4893.451645669226,0.0,0.0,0.0,4893.451645669226
2017-02-28,0.0,0.0,0,0.0,16.3047083781173,0.0,0.0,0.0,16.3047083781173
2017-03-01,0.0,0.0,0,0.0,0.0,560248.0837969094,0.0,0.0,560248.0837969094
2017-03-02,0.0,0.0,0,0.0,0.0,639150.249597447,0.0,0.0,639150.249597447
2017-03-03,0.0,0.0,0,0.0,0.0,601990.832201722,0.0,0.0,601990.832201722
2017-03-06,0.0,0.0,0,0.0,0.0,595043.4941079367,0.0,0.0,595043.4941079367
2017-03-07,0.0,0.0,0,0.0,0.0,611274.3191009964,0.0,0.0,611274.3191009964
2017-03-08,0.0,0.0,0,0.0,0.0,662606.666335194,0.0,0.0,662606.666335194
2017-03-09,0.0,0.0,0,0.0,0.0,727874.8404796608,0.0,0.0,727874.8404796608
2017-03-10,0.0,0.0,0,0.0,0.0,719316.1406649057,0.0,0.0,719316.1406649057
2017-03-13,0.0,0.0,0,0.0,0.0,758562.0337987122,0.0,0.0,758562.0337987122
2017-03-14,0.0,0.0,0,0.0,0.0,742035.0134072949,0.0,0.0,742035.0134072949
2017-03-15,0.0,0.0,0,0.0,0.0,532464.8376111785,0.0,0.0,532464.8376111785
2017-03-16,0.0,0.0,0,0.0,0.0,518292.4631638402,0.0,0.0,518292.4631638402
2017-03-17,0.0,0.0,0,0.0,0.0,379794.64417835115,0.0,0.0,379794.64417835115
2017-03-20,0.0,0.0,0,0.0,0.0,316842.2905320597,0.0,0.0,316842.2905320597
2017-03-21,0.0,0.0,0,0.0,0.0,172830.76917061445,0.0,0.0,172830.76917061445
2017-03-22,0.0,0.0,0,0.0,0.0,115968.18578890547,0.0,0.0,115968.18578890547
2017-03-23,0.0,0.0,0,0.0,0.0,92996.05190045739,0.0,0.0,92996.05190045739
2017-03-24,0.0,0.0,0,0.0,0.0,108910.09284904841,0.0,0.0,108910.09284904841
2017-03-27,0.0,0.0,0,0.0,0.0,8218.722169938988,0.0,0.0,8218.722169938988
2017-03-28,0.0,0.0,0,0.0,0.0,9186.583821477852,0.0,0.0,9186.583821477852
2017-03-29,0.0,0.0,0,0.0,0.0,546.0299752572347,0.0,0.0,546.0299752572347
2017-03-30,0.0,0.0,0,0.0,0.0,2540.3809850175403,0.0,0.0,2540.3809850175403
2017-03-31,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-03,0.0,0.0,0,0.0,707240.9389339283,0.0,0.0,0.0,707240.9389339283
2017-04-04,0.0,0.0,0,0.0,720060.0289696547,0.0,0.0,0.0,720060.0289696547
2017-04-05,0.0,0.0,0,0.0,696740.3271899065,0.0,0.0,0.0,696740.3271899065
2017-04-06,0.0,0.0,0,0.0,656033.9777699882,0.0,0.0,0.0,656033.9777699882
2017-04-07,0.0,0.0,0,0.0,558698.9673388521,0.0,0.0,0.0,558698.9673388521
2017-04-10,0.0,0.0,0,0.0,557644.4580542018,0.0,0.0,0.0,557644.4580542018
2017-04-11,0.0,0.0,0,0.0,574317.0987859828,0.0,0.0,0.0,574317.0987859828
2017-04-12,0.0,0.0,0,0.0,704202.5355525966,0.0,0.0,0.0,704202.5355525966
2017-04-13,0.0,0.0,0,0.0,585115.1771276025,0.0,0.0,0.0,585115.1771276025
2017-04-14,0.0,0.0,0,0.0,593343.9558144759,0.0,0.0,0.0,593343.9558144759
2017-04-17,0.0,0.0,0,0.0,662869.8878303777,0.0,0.0,0.0,662869.8878303777
2017-04-18,0.0,0.0,0,0.0,811458.4247393266,0.0,0.0,0.0,811458.4247393266
2017-04-19,0.0,0.0,0,0.0,784712.6032585271,0.0,0.0,0.0,784712.6032585271
2017-04-20,0.0,0.0,0,0.0,789987.2127036736,0.0,0.0,0.0,789987.2127036736
2017-04-21,0.0,0.0,0,0.0,807288.5222420789,0.0,0.0,0.0,807288.5222420789
2017-04-24,0.0,0.0,0,0.0,1308001.6970270935,0.0,0.0,0.0,1308001.6970270935
2017-04-25,0.0,0.0,0,0.0,1364845.7865213691,0.0,0.0,0.0,1364845.7865213691
2017-04-26,0.0,0.0,0,0.0,1362793.346331249,0.0,0.0,0.0,1362793.346331249
2017-04-27,0.0,0.0,0,0.0,1371322.0143290402,0.0,0.0,0.0,1371322.0143290402
2017-04-28,0.0,0.0,0,0.0,1385602.7558000379,0.0,0.0,0.0,1385602.7558000379
2017-05-01,0.0,0.0,0,0.0,0.0,0.0,0.0,787649.5519211174,787649.5519211174
2017-05-02,0.0,0.0,0,0.0,0.0,0.0,0.0,845202.8148525438,845202.8148525438
2017-05-03,0.0,0.0,0,0.0,0.0,0.0,0.0,894324.3716687468,894324.3716687468
2017-05-04,0.0,0.0,0,0.0,0.0,0.0,0.0,938063.8525506655,938063.8525506655
2017-05-05,0.0,0.0,0,0.0,0.0,0.0,0.0,738511.4058835488,738511.4058835488
2017-05-08,0.0,0.0,0,0.0,0.0,0.0,0.0,840237.4089083488,840237.4089083488
2017-05-09,0.0,0.0,0,0.0,0.0,0.0,0.0,910050.6168402457,910050.6168402457
2017-05-10,0.0,0.0,0,0.0,0.0,0.0,0.0,758954.0456347347,758954.0456347347
2017-05-11,0.0,0.0,0,0.0,0.0,0.0,0.0,865190.2463344831,865190.2463344831
2017-05-12,0.0,0.0,0,0.0,0.0,0.0,0.0,911670.6495024146,911670.6495024146
2017-05-15,0.0,0.0,0,0.0,0.0,0.0,0.0,709165.8248866887,709165.8248866887
2017-05-16,0.0,0.0,0,0.0,0.0,0.0,0.0,630987.0576127567,630987.0576127567
2017-05-17,0.0,0.0,0,0.0,0.0,0.0,0.0,620178.6859154232,620178.6859154232
2017-05-18,0.0,0.0,0,0.0,0.0,0.0,0.0,634181.0962362284,634181.0962362284
2017-05-19,0.0,0.0,0,0.0,0.0,0.0,0.0,397487.60767723864,397487.60767723864
2017-05-22,0.0,0.0,0,0.0,0.0,0.0,0.0,355423.24211836257,355423.24211836257
2017-05-23,0.0,0.0,0,0.0,0.0,0.0,0.0,365332.42553408555,365332.42553408555
2017-05-24,0.0,0.0,0,0.0,0.0,0.0,0.0,112577.53752278828,112577.53752278828
2017-05-25,0.0,0.0,0,0.0,0.0,0.0,0.0,182790.4107577525,182790.4107577525
2017-05-26,0.0,0.0,0,0.0,0.0,0.0,0.0,87074.15754452368,87074.15754452368
2017-05-29,0.0,0.0,0,0.0,0.0,0.0,0.0,15895.109411917327,15895.109411917327
2017-05-30,0.0,0.0,0,0.0,0.0,0.0,0.0,4243.343389806591,4243.343389806591
2017-05-31,0.0,0.0,0,0.0,0.0,0.0,0.0,2234.8080618694194,2234.8080618694194
2017-06-01,0.0,0.0,0,0.0,871183.7647270358,0.0,0.0,0.0,871183.7647270358
2017-06-02,0.0,0.0,0,0.0,1062383.4702900574,0.0,0.0,0.0,1062383.4702900574
2017-06-05,0.0,0.0,0,0.0,1000621.582839225,0.0,0.0,0.0,1000621.582839225
2017-06-06,0.0,0.0,0,0.0,1071484.2384578583,0.0,0.0,0.0,1071484.2384578583
2017-06-07,0.0,0.0,0,0.0,1008449.1490541663,0.0,0.0,0.0,1008449.1490541663
2017-06-08,0.0,0.0,0,0.0,882963.3789444919,0.0,0.0,0.0,882963.3789444919
2017-06-09,0.0,0.0,0,0.0,821846.0226003339,0.0,0.0,0.0,821846.0226003339
2017-06-12,0.0,0.0,0,0.0,853630.9290898922,0.0,0.0,0.0,853630.9290898922
2017-06-13,0.0,0.0,0,0.0,890064.6742446212,0.0,0.0,0.0,890064.6742446212
2017-06-14,0.0,0.0,0,0.0,926515.8097529829,0.0,0.0,0.0,926515.8097529829
2017-06-15,0.0,0.0,0,0.0,590467.4732779411,0.0,0.0,0.0,590467.4732779411
2017-06-16,0.0,0.0,0,0.0,833136.0595914879,0.0,0.0,0.0,833136.0595914879
2017-06-19,0.0,0.0,0,0.0,544787.75570662,0.0,0.0,0.0,544787.75570662
2017-06-20,0.0,0.0,0,0.0,456437.8652876228,0.0,0.0,0.0,456437.8652876228
2017-06-21,0.0,0.0,0,0.0,627621.6853136095,0.0,0.0,0.0,627621.6853136095
2017-06-22,0.0,0.0,0,0.0,516053.1001397756,0.0,0.0,0.0,516053.1001397756
2017-06-23,0.0,0.0,0,0.0,805674.210116663,0.0,0.0,0.0,805674.210116663
2017-06-26,0.0,0.0,0,0.0,664541.4145366215,0.0,0.0,0.0,664541.4145366215
2017-06-27,0.0,0.0,0,0.0,1686482.8727103593,0.0,0.0,0.0,1686482.8727103593
2017-06-28,0.0,0.0,0,0.0,1720808.4837941206,0.0,0.0,0.0,1720808.4837941206
2017-06-29,0.0,0.0,0,0.0,1738114.1969349836,0.0,0.0,0.0,1738114.1969349836
2017-06-30,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-03,0.0,0.0,0,0.0,912788.48858223,0.0,0.0,0.0,912788.48858223
2017-07-04,0.0,0.0,0,0.0,858428.6277053616,0.0,0.0,0.0,858428.6277053616
2017-07-05,0.0,0.0,0,0.0,876187.1737415044,0.0,0.0,0.0,876187.1737415044
2017-07-06,0.0,0.0,0,0.0,1109476.928855054,0.0,0.0,0.0,1109476.928855054
2017-07-07,0.0,0.0,0,0.0,1043734.4985964003,0.0,0.0,0.0,1043734.4985964003
2017-07-10,0.0,0.0,0,0.0,1071978.686842991,0.0,0.0,0.0,1071978.686842991
2017-07-11,0.0,0.0,0,0.0,1303912.8171217346,0.0,0.0,0.0,1303912.8171217346
2017-07-12,0.0,0.0,0,0.0,1122238.280121135,0.0,0.0,0.0,1122238.280121135
2017-07-13,0.0,0.0,0,0.0,1057628.984945054,0.0,0.0,0.0,1057628.984945054
2017-07-14,0.0,0.0,0,0.0,1319310.3902797273,0.0,0.0,0.0,1319310.3902797273
2017-07-17,0.0,0.0,0,0.0,1380584.9824430957,0.0,0.0,0.0,1380584.9824430957
2017-07-18,0.0,0.0,0,0.0,1541821.564560546,0.0,0.0,0.0,1541821.564560546
2017-07-19,0.0,0.0,0,0.0,1462306.8431794506,0.0,0.0,0.0,1462306.8431794506
2017-07-20,0.0,0.0,0,0.0,1704635.314361764,0.0,0.0,0.0,1704635.314361764
2017-07-21,0.0,0.0,0,0.0,1764833.4876673308,0.0,0.0,0.0,1764833.4876673308
2017-07-24,0.0,0.0,0,0.0,1790373.0155992361,0.0,0.0,0.0,1790373.0155992361
2017-07-25,0.0,0.0,0,0.0,1798235.4727854107,0.0,0.0,0.0,1798235.4727854107
2017-07-26,0.0,0.0,0,0.0,1830645.7719926536,0.0,0.0,0.0,1830645.7719926536
2017-07-27,0.0,0.0,0,0.0,1826767.849711662,0.0,0.0,0.0,1826767.849711662
2017-07-28,0.0,0.0,0,0.0,1845715.6546192388,0.0,0.0,0.0,1845715.6546192388
2017-07-31,0.0,0.0,0,0.0,1876522.3791668818,0.0,0.0,0.0,1876522.3791668818
2017-08-01,0.0,0.0,0,0.0,828869.5672238107,0.0,0.0,0.0,828869.5672238107
2017-08-02,0.0,0.0,0,0.0,951386.3601490933,0.0,0.0,0.0,951386.3601490933
2017-08-03,0.0,0.0,0,0.0,982622.5186976176,0.0,0.0,0.0,982622.5186976176
2017-08-04,0.0,0.0,0,0.0,759160.2295461397,0.0,0.0,0.0,759160.2295461397
2017-08-07,0.0,0.0,0,0.0,820762.8549446365,0.0,0.0,0.0,820762.8549446365
2017-08-08,0.0,0.0,0,0.0,707134.4695657576,0.0,0.0,0.0,707134.4695657576
2017-08-09,0.0,0.0,0,0.0,727555.804684532,0.0,0.0,0.0,727555.804684532
2017-08-10,0.0,0.0,0,0.0,761394.8520809107,0.0,0.0,0.0,761394.8520809107
2017-08-11,0.0,0.0,0,0.0,895126.6899031068,0.0,0.0,0.0,895126.6899031068
2017-08-14,0.0,0.0,0,0.0,786183.0718191925,0.0,0.0,0.0,786183.0718191925
2017-08-15,0.0,0.0,0,0.0,642188.4620511475,0.0,0.0,0.0,642188.4620511475
2017-08-16,0.0,0.0,0,0.0,739300.811385111,0.0,0.0,0.0,739300.811385111
2017-08-17,0.0,0.0,0,0.0,587590.8020827346,0.0,0.0,0.0,587590.8020827346
2017-08-18,0.0,0.0,0,0.0,712373.860768223,0.0,0.0,0.0,712373.860768223
2017-08-21,0.0,0.0,0,0.0,915907.2843890105,0.0,0.0,0.0,915907.2843890105
2017-08-22,0.0,0.0,0,0.0,706004.4877220236,0.0,0.0,0.0,706004.4877220236
2017-08-23,0.0,0.0,0,0.0,893792.9929610968,0.0,0.0,0.0,893792.9929610968
2017-08-24,0.0,0.0,0,0.0,865512.4515474888,0.0,0.0,0.0,865512.4515474888
2017-08-25,0.0,0.0,0,0.0,1396429.7948590314,0.0,0.0,0.0,1396429.7948590314
2017-08-28,0.0,0.0,0,0.0,1621219.258462529,0.0,0.0,0.0,1621219.258462529
2017-08-29,0.0,0.0,0,0.0,1624768.5060789133,0.0,0.0,0.0,1624768.5060789133
2017-08-30,0.0,0.0,0,0.0,1514777.5037055481,0.0,0.0,0.0,1514777.5037055481
2017-08-31,0.0,0.0,0,0.0,1614725.425078544,0.0,0.0,0.0,1614725.425078544
2017-09-01,0.0,0.0,0,0.0,837142.8905155213,0.0,0.0,0.0,837142.8905155213
2017-09-04,0.0,0.0,0,0.0,925251.1241953261,0.0,0.0,0.0,925251.1241953261
2017-09-05,0.0,0.0,0,0.0,966986.1360444074,0.0,0.0,0.0,966986.1360444074
2017-09-06,0.0,0.0,0,0.0,969976.4281777364,0.0,0.0,0.0,969976.4281777364
2017-09-07,0.0,0.0,0,0.0,1223217.8847103459,0.0,0.0,0.0,1223217.8847103459
2017-09-08,0.0,0.0,0,0.0,1259125.3042039375,0.0,0.0,0.0,1259125.3042039375
2017-09-11,0.0,0.0,0,0.0,1137914.2786096917,0.0,0.0,0.0,1137914.2786096917
2017-09-12,0.0,0.0,0,0.0,1188061.1679138618,0.0,0.0,0.0,1188061.1679138618
2017-09-13,0.0,0.0,0,0.0,941595.4678143723,0.0,0.0,0.0,941595.4678143723
2017-09-14,0.0,0.0,0,0.0,1031105.6992960739,0.0,0.0,0.0,1031105.6992960739
2017-09-15,0.0,0.0,0,0.0,1123148.9191452046,0.0,0.0,0.0,1123148.9191452046
2017-09-18,0.0,0.0,0,0.0,1184158.17924363,0.0,0.0,0.0,1184158.17924363
2017-09-19,0.0,0.0,0,0.0,1301887.0996373408,0.0,0.0,0.0,1301887.0996373408
2017-09-20,0.0,0.0,0,0.0,1013510.7204305914,0.0,0.0,0.0,1013510.7204305914
2017-09-21,0.0,0.0,0,0.0,1233858.6691642508,0.0,0.0,0.0,1233858.6691642508
2017-09-22,0.0,0.0,0,0.0,1286692.332715773,0.0,0.0,0.0,1286692.332715773
2017-09-25,0.0,0.0,0,0.0,856021.7022615909,0.0,0.0,0.0,856021.7022615909
2017-09-26,0.0,0.0,0,0.0,472481.89971374837,0.0,0.0,0.0,472481.89971374837
2017-09-27,0.0,0.0,0,0.0,130556.95639715083,0.0,0.0,0.0,130556.95639715083
2017-09-28,0.0,0.0,0,0.0,183912.05436083925,0.0,0.0,0.0,183912.05436083925
2017-09-29,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-02,0.0,0.0,0,0.0,832067.6568564395,0.0,0.0,0.0,832067.6568564395
2017-10-03,0.0,0.0,0,0.0,861956.690582131,0.0,0.0,0.0,861956.690582131
2017-10-04,0.0,0.0,0,0.0,900462.7801247877,0.0,0.0,0.0,900462.7801247877
2017-10-05,0.0,0.0,0,0.0,777097.5647537507,0.0,0.0,0.0,777097.5647537507
2017-10-06,0.0,0.0,0,0.0,831868.3038813167,0.0,0.0,0.0,831868.3038813167
2017-10-09,0.0,0.0,0,0.0,873263.9518717164,0.0,0.0,0.0,873263.9518717164
2017-10-10,0.0,0.0,0,0.0,1065238.6555887102,0.0,0.0,0.0,1065238.6555887102
2017-10-11,0.0,0.0,0,0.0,1202925.3521520176,0.0,0.0,0.0,1202925.3521520176
2017-10-12,0.0,0.0,0,0.0,1147572.1704843936,0.0,0.0,0.0,1147572.1704843936
2017-10-13,0.0,0.0,0,0.0,1145994.7169680563,0.0,0.0,0.0,1145994.7169680563
2017-10-16,0.0,0.0,0,0.0,1114966.3236350785,0.0,0.0,0.0,1114966.3236350785
2017-10-17,0.0,0.0,0,0.0,1010418.8104809048,0.0,0.0,0.0,1010418.8104809048
2017-10-18,0.0,0.0,0,0.0,1108916.611076317,0.0,0.0,0.0,1108916.611076317
2017-10-19,0.0,0.0,0,0.0,1245567.8530907186,0.0,0.0,0.0,1245567.8530907186
2017-10-20,0.0,0.0,0,0.0,1027495.9561989139,0.0,0.0,0.0,1027495.9561989139
2017-10-23,0.0,0.0,0,0.0,928489.5445828532,0.0,0.0,0.0,928489.5445828532
2017-10-24,0.0,0.0,0,0.0,996473.6425429728,0.0,0.0,0.0,996473.6425429728
2017-10-25,0.0,0.0,0,0.0,1226760.2738205923,0.0,0.0,0.0,1226760.2738205923
2017-10-26,0.0,0.0,0,0.0,449493.75253435515,0.0,0.0,0.0,449493.75253435515
2017-10-27,0.0,0.0,0,0.0,244771.45651635347,0.0,0.0,0.0,244771.45651635347
2017-10-30,0.0,0.0,0,0.0,222182.83883110012,0.0,0.0,0.0,222182.83883110012
2017-10-31,0.0,0.0,0,0.0,57282.839350315146,0.0,0.0,0.0,57282.839350315146
2017-11-01,0.0,0.0,0,0.0,0.0,809641.7488209128,0.0,0.0,809641.7488209128
2017-11-02,0.0,0.0,0,0.0,0.0,791771.2985308438,0.0,0.0,791771.2985308438
2017-11-03,0.0,0.0,0,0.0,0.0,793980.4866718764,0.0,0.0,793980.4866718764
2017-11-06,0.0,0.0,0,0.0,0.0,703774.0161355832,0.0,0.0,703774.0161355832
2017-11-07,0.0,0.0,0,0.0,0.0,789269.5982350848,0.0,0.0,789269.5982350848
2017-11-08,0.0,0.0,0,0.0,0.0,750733.994777704,0.0,0.0,750733.994777704
2017-11-09,0.0,0.0,0,0.0,0.0,644379.620327924,0.0,0.0,644379.620327924
2017-11-10,0.0,0.0,0,0.0,0.0,657978.6215499768,0.0,0.0,657978.6215499768
2017-11-13,0.0,0.0,0,0.0,0.0,683916.3518335074,0.0,0.0,683916.3518335074
2017-11-14,0.0,0.0,0,0.0,0.0,633296.5009702817,0.0,0.0,633296.5009702817
2017-11-15,0.0,0.0,0,0.0,0.0,459060.1400482497,0.0,0.0,459060.1400482497
2017-11-16,0.0,0.0,0,0.0,0.0,475839.8506757753,0.0,0.0,475839.8506757753
2017-11-17,0.0,0.0,0,0.0,0.0,217846.27663410525,0.0,0.0,217846.27663410525
2017-11-20,0.0,0.0,0,0.0,0.0,268908.142657185,0.0,0.0,268908.142657185
2017-11-21,0.0,0.0,0,0.0,0.0,193850.40490465215,0.0,0.0,193850.40490465215
2017-11-22,0.0,0.0,0,0.0,0.0,27871.46505193883,0.0,0.0,27871.46505193883
2017-11-23,0.0,0.0,0,0.0,0.0,22188.354939894863,0.0,0.0,22188.354939894863
2017-11-24,0.0,0.0,0,0.0,0.0,26094.464248593795,0.0,0.0,26094.464248593795
2017-11-27,0.0,0.0,0,0.0,0.0,831.2890091262906,0.0,0.0,831.2890091262906
2017-11-28,0.0,0.0,0,0.0,0.0,659.894097051997,0.0,0.0,659.894097051997
2017-11-29,0.0,0.0,0,0.0,0.0,1766.8278590700816,0.0,0.0,1766.8278590700816
2017-11-30,0.0,0.0,0,0.0,0.0,3472.1802200983643,0.0,0.0,3472.1802200983643
2017-12-01,0.0,0.0,0,0.0,0.0,0.0,632752.8733446132,0.0,632752.8733446132
2017-12-04,0.0,0.0,0,0.0,0.0,0.0,617019.823409363,0.0,617019.823409363
2017-12-05,0.0,0.0,0,0.0,0.0,0.0,743150.4283543059,0.0,743150.4283543059
2017-12-06,0.0,0.0,0,0.0,0.0,0.0,825366.8973171402,0.0,825366.8973171402
2017-12-07,0.0,0.0,0,0.0,0.0,0.0,890970.8505807875,0.0,890970.8505807875
2017-12-08,0.0,0.0,0,0.0,0.0,0.0,875913.7142017495,0.0,875913.7142017495
2017-12-11,0.0,0.0,0,0.0,0.0,0.0,972226.649203037,0.0,972226.649203037
2017-12-12,0.0,0.0,0,0.0,0.0,0.0,1035803.9769536906,0.0,1035803.9769536906
2017-12-13,0.0,0.0,0,0.0,0.0,0.0,979411.5720519843,0.0,979411.5720519843
2017-12-14,0.0,0.0,0,0.0,0.0,0.0,1070255.618777967,0.0,1070255.618777967
2017-12-15,0.0,0.0,0,0.0,0.0,0.0,1077816.2706193747,0.0,1077816.2706193747
2017-12-18,0.0,0.0,0,0.0,0.0,0.0,1095764.3628678399,0.0,1095764.3628678399
2017-12-19,0.0,0.0,0,0.0,0.0,0.0,1152432.0759109247,0.0,1152432.0759109247
