Date,USDCNY_gamma,USDBRL_gamma,USDZAR_gamma,USDRUB_gamma,EURUSD_gamma,USDJPY_gamma,USDMXN_gamma,USDCAD_gamma,Total_gamma
2019-05-08,0.0,0.0,0,0.0,0.0,94832.3630898857,0.0,0.0,94832.3630898857
2019-05-09,0.0,0.0,0,0.0,0.0,68780.43420797148,0.0,0.0,68780.43420797148
2019-05-10,0.0,0.0,0,0.0,0.0,79131.84547732267,0.0,0.0,79131.84547732267
2019-05-13,0.0,0.0,0,0.0,0.0,33054.99199301862,0.0,0.0,33054.99199301862
2019-05-14,0.0,0.0,0,0.0,0.0,39974.41996085699,0.0,0.0,39974.41996085699
2019-05-15,0.0,0.0,0,0.0,0.0,35967.187191353034,0.0,0.0,35967.187191353034
2019-05-16,0.0,0.0,0,0.0,0.0,50237.5752426411,0.0,0.0,50237.5752426411
2019-05-17,0.0,0.0,0,0.0,0.0,83528.90376180845,0.0,0.0,83528.90376180845
2019-05-20,0.0,0.0,0,0.0,0.0,57671.39005560357,0.0,0.0,57671.39005560357
2019-05-21,0.0,0.0,0,0.0,0.0,156838.63913715762,0.0,0.0,156838.63913715762
2019-05-22,0.0,0.0,0,0.0,0.0,95606.57221094154,0.0,0.0,95606.57221094154
2019-05-23,0.0,0.0,0,0.0,0.0,11201.085794372637,0.0,0.0,11201.085794372637
2019-05-24,0.0,0.0,0,0.0,0.0,1882.4694442952914,0.0,0.0,1882.4694442952914
2019-05-27,0.0,0.0,0,0.0,0.0,206.31267692229565,0.0,0.0,206.31267692229565
2019-05-28,0.0,0.0,0,0.0,0.0,6.951614337882336,0.0,0.0,6.951614337882336
2019-05-29,0.0,0.0,0,0.0,0.0,2.1667409699013627,0.0,0.0,2.1667409699013627
2019-05-30,0.0,0.0,0,0.0,0.0,2.673257800502265e-06,0.0,0.0,2.673257800502265e-06
2019-05-31,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-03,4312294.141146273,0.0,0,0.0,0.0,0.0,0.0,0.0,4312294.141146273
2019-06-04,5224130.033502156,0.0,0,0.0,0.0,0.0,0.0,0.0,5224130.033502156
2019-06-05,5015465.307951843,0.0,0,0.0,0.0,0.0,0.0,0.0,5015465.307951843
2019-06-06,5500487.886028387,0.0,0,0.0,0.0,0.0,0.0,0.0,5500487.886028387
2019-06-07,5753349.13803237,0.0,0,0.0,0.0,0.0,0.0,0.0,5753349.13803237
2019-06-10,6773096.853782224,0.0,0,0.0,0.0,0.0,0.0,0.0,6773096.853782224
2019-06-11,6852393.66935609,0.0,0,0.0,0.0,0.0,0.0,0.0,6852393.66935609
2019-06-12,7540433.665946817,0.0,0,0.0,0.0,0.0,0.0,0.0,7540433.665946817
2019-06-13,7781857.78418706,0.0,0,0.0,0.0,0.0,0.0,0.0,7781857.78418706
2019-06-14,8050336.762511568,0.0,0,0.0,0.0,0.0,0.0,0.0,8050336.762511568
2019-06-17,8693114.037988575,0.0,0,0.0,0.0,0.0,0.0,0.0,8693114.037988575
2019-06-18,9951197.097638883,0.0,0,0.0,0.0,0.0,0.0,0.0,9951197.097638883
2019-06-19,10747443.158283113,0.0,0,0.0,0.0,0.0,0.0,0.0,10747443.158283113
2019-06-20,1592926.6727786865,0.0,0,0.0,0.0,0.0,0.0,0.0,1592926.6727786865
2019-06-21,4337953.304098541,0.0,0,0.0,0.0,0.0,0.0,0.0,4337953.304098541
2019-06-24,5184552.1339364275,0.0,0,0.0,0.0,0.0,0.0,0.0,5184552.1339364275
2019-06-25,5260381.220304705,0.0,0,0.0,0.0,0.0,0.0,0.0,5260381.220304705
2019-06-26,3472567.1848422214,0.0,0,0.0,0.0,0.0,0.0,0.0,3472567.1848422214
2019-06-27,3108606.897808794,0.0,0,0.0,0.0,0.0,0.0,0.0,3108606.897808794
2019-06-28,1055160.6023954651,0.0,0,0.0,0.0,0.0,0.0,0.0,1055160.6023954651
2019-07-01,4634220.7761603985,0.0,0,0.0,0.0,0.0,0.0,0.0,4634220.7761603985
2019-07-02,5718883.00199508,0.0,0,0.0,0.0,0.0,0.0,0.0,5718883.00199508
2019-07-03,5766251.18479939,0.0,0,0.0,0.0,0.0,0.0,0.0,5766251.18479939
2019-07-04,6094608.180577818,0.0,0,0.0,0.0,0.0,0.0,0.0,6094608.180577818
2019-07-05,6311772.487981565,0.0,0,0.0,0.0,0.0,0.0,0.0,6311772.487981565
2019-07-08,7355851.256405209,0.0,0,0.0,0.0,0.0,0.0,0.0,7355851.256405209
2019-07-09,7676042.04392992,0.0,0,0.0,0.0,0.0,0.0,0.0,7676042.04392992
2019-07-10,8431416.39246067,0.0,0,0.0,0.0,0.0,0.0,0.0,8431416.39246067
2019-07-11,9275944.632400721,0.0,0,0.0,0.0,0.0,0.0,0.0,9275944.632400721
2019-07-12,9300432.90669835,0.0,0,0.0,0.0,0.0,0.0,0.0,9300432.90669835
2019-07-15,10869170.30486508,0.0,0,0.0,0.0,0.0,0.0,0.0,10869170.30486508
2019-07-16,11129701.77129434,0.0,0,0.0,0.0,0.0,0.0,0.0,11129701.77129434
2019-07-17,11825374.499205705,0.0,0,0.0,0.0,0.0,0.0,0.0,11825374.499205705
2019-07-18,10787830.227199793,0.0,0,0.0,0.0,0.0,0.0,0.0,10787830.227199793
2019-07-19,10011127.891170926,0.0,0,0.0,0.0,0.0,0.0,0.0,10011127.891170926
2019-07-22,10401447.570361199,0.0,0,0.0,0.0,0.0,0.0,0.0,10401447.570361199
2019-07-23,10581596.927912662,0.0,0,0.0,0.0,0.0,0.0,0.0,10581596.927912662
2019-07-24,14375616.468237031,0.0,0,0.0,0.0,0.0,0.0,0.0,14375616.468237031
2019-07-25,15750936.947688218,0.0,0,0.0,0.0,0.0,0.0,0.0,15750936.947688218
2019-07-26,12055232.088601299,0.0,0,0.0,0.0,0.0,0.0,0.0,12055232.088601299
2019-07-29,1514527.3109149965,0.0,0,0.0,0.0,0.0,0.0,0.0,1514527.3109149965
2019-07-30,1199923.5338514857,0.0,0,0.0,0.0,0.0,0.0,0.0,1199923.5338514857
2019-07-31,1454.337300191729,0.0,0,0.0,0.0,0.0,0.0,0.0,1454.337300191729
2019-08-01,8110841.546505638,0.0,0,0.0,0.0,0.0,0.0,0.0,8110841.546505638
2019-08-02,6166271.609467633,0.0,0,0.0,0.0,0.0,0.0,0.0,6166271.609467633
2019-08-05,1270368.2369359983,0.0,0,0.0,0.0,0.0,0.0,0.0,1270368.2369359983
2019-08-06,3268981.080856978,0.0,0,0.0,0.0,0.0,0.0,0.0,3268981.080856978
2019-08-07,1756520.6267642966,0.0,0,0.0,0.0,0.0,0.0,0.0,1756520.6267642966
2019-08-08,2358016.5661768666,0.0,0,0.0,0.0,0.0,0.0,0.0,2358016.5661768666
2019-08-09,1908952.9658423292,0.0,0,0.0,0.0,0.0,0.0,0.0,1908952.9658423292
2019-08-12,1713026.0959970052,0.0,0,0.0,0.0,0.0,0.0,0.0,1713026.0959970052
2019-08-13,3801203.6344010094,0.0,0,0.0,0.0,0.0,0.0,0.0,3801203.6344010094
2019-08-14,4492292.798823352,0.0,0,0.0,0.0,0.0,0.0,0.0,4492292.798823352
2019-08-15,3663704.252149953,0.0,0,0.0,0.0,0.0,0.0,0.0,3663704.252149953
2019-08-16,2972355.603971753,0.0,0,0.0,0.0,0.0,0.0,0.0,2972355.603971753
2019-08-19,2244293.8630227577,0.0,0,0.0,0.0,0.0,0.0,0.0,2244293.8630227577
2019-08-20,1152304.415835206,0.0,0,0.0,0.0,0.0,0.0,0.0,1152304.415835206
2019-08-21,732955.0528368228,0.0,0,0.0,0.0,0.0,0.0,0.0,732955.0528368228
2019-08-22,201558.60781512846,0.0,0,0.0,0.0,0.0,0.0,0.0,201558.60781512846
2019-08-23,133081.1330340696,0.0,0,0.0,0.0,0.0,0.0,0.0,133081.1330340696
2019-08-26,0.6125777717924583,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6125777717924583
2019-08-27,0.0001046563590979937,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0001046563590979937
2019-08-28,9.176806616554053e-11,0.0,0,0.0,0.0,0.0,0.0,0.0,9.176806616554053e-11
2019-08-29,3.48948345077871e-08,0.0,0,0.0,0.0,0.0,0.0,0.0,3.48948345077871e-08
2019-08-30,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-02,2443436.293078823,0.0,0,0.0,0.0,0.0,0.0,0.0,2443436.293078823
2019-09-03,2425759.501652177,0.0,0,0.0,0.0,0.0,0.0,0.0,2425759.501652177
2019-09-04,1899565.388111852,0.0,0,0.0,0.0,0.0,0.0,0.0,1899565.388111852
2019-09-05,2025223.604813291,0.0,0,0.0,0.0,0.0,0.0,0.0,2025223.604813291
2019-09-06,1258573.0953256278,0.0,0,0.0,0.0,0.0,0.0,0.0,1258573.0953256278
2019-09-09,1311138.9905516477,0.0,0,0.0,0.0,0.0,0.0,0.0,1311138.9905516477
2019-09-10,1544128.2562050808,0.0,0,0.0,0.0,0.0,0.0,0.0,1544128.2562050808
2019-09-11,1422752.4853828792,0.0,0,0.0,0.0,0.0,0.0,0.0,1422752.4853828792
2019-09-12,964616.2036516413,0.0,0,0.0,0.0,0.0,0.0,0.0,964616.2036516413
2019-09-13,471321.9896210019,0.0,0,0.0,0.0,0.0,0.0,0.0,471321.9896210019
2019-09-16,671447.2905728663,0.0,0,0.0,0.0,0.0,0.0,0.0,671447.2905728663
2019-09-17,1655918.5977829702,0.0,0,0.0,0.0,0.0,0.0,0.0,1655918.5977829702
2019-09-18,1380655.9742865937,0.0,0,0.0,0.0,0.0,0.0,0.0,1380655.9742865937
2019-09-19,1796536.2069005158,0.0,0,0.0,0.0,0.0,0.0,0.0,1796536.2069005158
2019-09-20,1508476.7292430734,0.0,0,0.0,0.0,0.0,0.0,0.0,1508476.7292430734
2019-09-23,4551548.755419032,0.0,0,0.0,0.0,0.0,0.0,0.0,4551548.755419032
2019-09-24,2657594.3605756853,0.0,0,0.0,0.0,0.0,0.0,0.0,2657594.3605756853
2019-09-25,6555309.526521421,0.0,0,0.0,0.0,0.0,0.0,0.0,6555309.526521421
2019-09-26,6231842.388224658,0.0,0,0.0,0.0,0.0,0.0,0.0,6231842.388224658
2019-09-27,9571642.401045064,0.0,0,0.0,0.0,0.0,0.0,0.0,9571642.401045064
2019-09-30,27349363.266225737,0.0,0,0.0,0.0,0.0,0.0,0.0,27349363.266225737
2019-10-01,3269442.8154446534,0.0,0,0.0,0.0,0.0,0.0,0.0,3269442.8154446534
2019-10-02,3598444.0031338045,0.0,0,0.0,0.0,0.0,0.0,0.0,3598444.0031338045
2019-10-03,3534013.523225004,0.0,0,0.0,0.0,0.0,0.0,0.0,3534013.523225004
2019-10-04,3072432.671915739,0.0,0,0.0,0.0,0.0,0.0,0.0,3072432.671915739
2019-10-07,3537548.341457484,0.0,0,0.0,0.0,0.0,0.0,0.0,3537548.341457484
2019-10-08,4007618.9967736253,0.0,0,0.0,0.0,0.0,0.0,0.0,4007618.9967736253
2019-10-09,3580245.9299357464,0.0,0,0.0,0.0,0.0,0.0,0.0,3580245.9299357464
2019-10-10,2285105.526864003,0.0,0,0.0,0.0,0.0,0.0,0.0,2285105.526864003
2019-10-11,1122551.8589608965,0.0,0,0.0,0.0,0.0,0.0,0.0,1122551.8589608965
2019-10-14,354932.96690994635,0.0,0,0.0,0.0,0.0,0.0,0.0,354932.96690994635
2019-10-15,536754.8138164614,0.0,0,0.0,0.0,0.0,0.0,0.0,536754.8138164614
2019-10-16,912140.3702010864,0.0,0,0.0,0.0,0.0,0.0,0.0,912140.3702010864
2019-10-17,346058.1893628765,0.0,0,0.0,0.0,0.0,0.0,0.0,346058.1893628765
2019-10-18,400563.3661158107,0.0,0,0.0,0.0,0.0,0.0,0.0,400563.3661158107
2019-10-21,136654.90918522116,0.0,0,0.0,0.0,0.0,0.0,0.0,136654.90918522116
2019-10-22,89246.37827817953,0.0,0,0.0,0.0,0.0,0.0,0.0,89246.37827817953
2019-10-23,12941.268936872184,0.0,0,0.0,0.0,0.0,0.0,0.0,12941.268936872184
2019-10-24,14811.01611215819,0.0,0,0.0,0.0,0.0,0.0,0.0,14811.01611215819
2019-10-25,572.5467451712194,0.0,0,0.0,0.0,0.0,0.0,0.0,572.5467451712194
2019-10-28,201.9782496714599,0.0,0,0.0,0.0,0.0,0.0,0.0,201.9782496714599
2019-10-29,2.466362063511201,0.0,0,0.0,0.0,0.0,0.0,0.0,2.466362063511201
2019-10-30,3.910930674118442e-08,0.0,0,0.0,0.0,0.0,0.0,0.0,3.910930674118442e-08
2019-10-31,1.0449756163700538e-16,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0449756163700538e-16
2019-11-01,6065750.093246304,0.0,0,0.0,0.0,0.0,0.0,0.0,6065750.093246304
2019-11-04,6864478.593570493,0.0,0,0.0,0.0,0.0,0.0,0.0,6864478.593570493
2019-11-05,4412486.297871825,0.0,0,0.0,0.0,0.0,0.0,0.0,4412486.297871825
2019-11-06,3991123.8311390183,0.0,0,0.0,0.0,0.0,0.0,0.0,3991123.8311390183
2019-11-07,2404966.8940609535,0.0,0,0.0,0.0,0.0,0.0,0.0,2404966.8940609535
2019-11-08,4283636.916695727,0.0,0,0.0,0.0,0.0,0.0,0.0,4283636.916695727
2019-11-11,6289277.733082834,0.0,0,0.0,0.0,0.0,0.0,0.0,6289277.733082834
2019-11-12,7405894.402120914,0.0,0,0.0,0.0,0.0,0.0,0.0,7405894.402120914
2019-11-13,8607139.22495215,0.0,0,0.0,0.0,0.0,0.0,0.0,8607139.22495215
2019-11-14,9039668.013208594,0.0,0,0.0,0.0,0.0,0.0,0.0,9039668.013208594
2019-11-15,6262722.440857337,0.0,0,0.0,0.0,0.0,0.0,0.0,6262722.440857337
2019-11-18,12635092.931811152,0.0,0,0.0,0.0,0.0,0.0,0.0,12635092.931811152
2019-11-19,13391068.948782345,0.0,0,0.0,0.0,0.0,0.0,0.0,13391068.948782345
2019-11-20,13426783.357046021,0.0,0,0.0,0.0,0.0,0.0,0.0,13426783.357046021
2019-11-21,12950296.357578551,0.0,0,0.0,0.0,0.0,0.0,0.0,12950296.357578551
2019-11-22,15258801.625575397,0.0,0,0.0,0.0,0.0,0.0,0.0,15258801.625575397
2019-11-25,20681792.85222217,0.0,0,0.0,0.0,0.0,0.0,0.0,20681792.85222217
2019-11-26,20693630.388692338,0.0,0,0.0,0.0,0.0,0.0,0.0,20693630.388692338
2019-11-27,25795427.40984643,0.0,0,0.0,0.0,0.0,0.0,0.0,25795427.40984643
2019-11-28,47980765.64141911,0.0,0,0.0,0.0,0.0,0.0,0.0,47980765.64141911
2019-11-29,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-02,0.0,0.0,0,0.0,0.0,243616.22485490152,0.0,0.0,243616.22485490152
2019-12-03,0.0,0.0,0,0.0,0.0,210512.2468061211,0.0,0.0,210512.2468061211
2019-12-04,0.0,0.0,0,0.0,0.0,246634.9336953328,0.0,0.0,246634.9336953328
2019-12-05,0.0,0.0,0,0.0,0.0,264810.66561805474,0.0,0.0,264810.66561805474
2019-12-06,0.0,0.0,0,0.0,0.0,240797.68750311306,0.0,0.0,240797.68750311306
2019-12-09,0.0,0.0,0,0.0,0.0,242562.38856879703,0.0,0.0,242562.38856879703
2019-12-10,0.0,0.0,0,0.0,0.0,261412.77837236598,0.0,0.0,261412.77837236598
2019-12-11,0.0,0.0,0,0.0,0.0,262077.889838304,0.0,0.0,262077.889838304
2019-12-12,0.0,0.0,0,0.0,0.0,338246.0419366087,0.0,0.0,338246.0419366087
2019-12-13,0.0,0.0,0,0.0,0.0,371684.065723489,0.0,0.0,371684.065723489
2019-12-16,0.0,0.0,0,0.0,0.0,445283.9205318022,0.0,0.0,445283.9205318022
2019-12-17,0.0,0.0,0,0.0,0.0,493056.5511604637,0.0,0.0,493056.5511604637
2019-12-18,0.0,0.0,0,0.0,0.0,530810.2489118187,0.0,0.0,530810.2489118187
2019-12-19,0.0,0.0,0,0.0,0.0,643548.8240730424,0.0,0.0,643548.8240730424
2019-12-20,0.0,0.0,0,0.0,0.0,666613.2991283619,0.0,0.0,666613.2991283619
2019-12-23,0.0,0.0,0,0.0,0.0,756949.8228765075,0.0,0.0,756949.8228765075
2019-12-24,0.0,0.0,0,0.0,0.0,774848.5398991212,0.0,0.0,774848.5398991212
2019-12-25,0.0,0.0,0,0.0,0.0,793474.823030997,0.0,0.0,793474.823030997
2019-12-26,0.0,0.0,0,0.0,0.0,461310.3850312596,0.0,0.0,461310.3850312596
2019-12-27,0.0,0.0,0,0.0,0.0,703259.469068278,0.0,0.0,703259.469068278
2019-12-30,0.0,0.0,0,0.0,0.0,1723560.934424755,0.0,0.0,1723560.934424755
2019-12-31,0.0,0.0,0,0.0,0.0,738163.3086516131,0.0,0.0,738163.3086516131
2020-01-01,0.0,0.0,0,0.0,25380426.11730418,0.0,0.0,0.0,25380426.11730418
2020-01-02,0.0,0.0,0,0.0,23341746.63700447,0.0,0.0,0.0,23341746.63700447
2020-01-03,0.0,0.0,0,0.0,21323649.832111888,0.0,0.0,0.0,21323649.832111888
2020-01-06,0.0,0.0,0,0.0,30092028.292776864,0.0,0.0,0.0,30092028.292776864
2020-01-07,0.0,0.0,0,0.0,21889508.916930903,0.0,0.0,0.0,21889508.916930903
2020-01-08,0.0,0.0,0,0.0,11678085.7521757,0.0,0.0,0.0,11678085.7521757
2020-01-09,0.0,0.0,0,0.0,11229608.372815698,0.0,0.0,0.0,11229608.372815698
2020-01-10,0.0,0.0,0,0.0,14399677.46973051,0.0,0.0,0.0,14399677.46973051
2020-01-13,0.0,0.0,0,0.0,17711326.11036246,0.0,0.0,0.0,17711326.11036246
2020-01-14,0.0,0.0,0,0.0,15138752.033195777,0.0,0.0,0.0,15138752.033195777
2020-01-15,0.0,0.0,0,0.0,22777577.57942393,0.0,0.0,0.0,22777577.57942393
2020-01-16,0.0,0.0,0,0.0,17519048.418141328,0.0,0.0,0.0,17519048.418141328
2020-01-17,0.0,0.0,0,0.0,5410082.823770917,0.0,0.0,0.0,5410082.823770917
2020-01-20,0.0,0.0,0,0.0,4023645.5912853195,0.0,0.0,0.0,4023645.5912853195
2020-01-21,0.0,0.0,0,0.0,2007440.9825984293,0.0,0.0,0.0,2007440.9825984293
2020-01-22,0.0,0.0,0,0.0,2362106.5655777985,0.0,0.0,0.0,2362106.5655777985
2020-01-23,0.0,0.0,0,0.0,455029.878425532,0.0,0.0,0.0,455029.878425532
2020-01-24,0.0,0.0,0,0.0,39670.94596035285,0.0,0.0,0.0,39670.94596035285
2020-01-27,0.0,0.0,0,0.0,183.36729591729528,0.0,0.0,0.0,183.36729591729528
2020-01-28,0.0,0.0,0,0.0,2.9534122222756154,0.0,0.0,0.0,2.9534122222756154
2020-01-29,0.0,0.0,0,0.0,2.1841963019688873e-08,0.0,0.0,0.0,2.1841963019688873e-08
2020-01-30,0.0,0.0,0,0.0,2.696771883099749e-15,0.0,0.0,0.0,2.696771883099749e-15
2020-01-31,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03,0.0,1632105.1479828004,0,0.0,0.0,0.0,0.0,0.0,1632105.1479828004
2020-02-04,0.0,1917075.4211788545,0,0.0,0.0,0.0,0.0,0.0,1917075.4211788545
2020-02-05,0.0,1855099.1278516336,0,0.0,0.0,0.0,0.0,0.0,1855099.1278516336
2020-02-06,0.0,2131114.668903516,0,0.0,0.0,0.0,0.0,0.0,2131114.668903516
2020-02-07,0.0,2007429.5752924213,0,0.0,0.0,0.0,0.0,0.0,2007429.5752924213
2020-02-10,0.0,2109785.0032077543,0,0.0,0.0,0.0,0.0,0.0,2109785.0032077543
2020-02-11,0.0,2140102.40670605,0,0.0,0.0,0.0,0.0,0.0,2140102.40670605
2020-02-12,0.0,1819027.1427862914,0,0.0,0.0,0.0,0.0,0.0,1819027.1427862914
2020-02-13,0.0,1805722.2272297607,0,0.0,0.0,0.0,0.0,0.0,1805722.2272297607
2020-02-14,0.0,2833439.8998020957,0,0.0,0.0,0.0,0.0,0.0,2833439.8998020957
2020-02-17,0.0,2482949.1817924664,0,0.0,0.0,0.0,0.0,0.0,2482949.1817924664
2020-02-18,0.0,1188201.6065525874,0,0.0,0.0,0.0,0.0,0.0,1188201.6065525874
2020-02-19,0.0,489669.0126937264,0,0.0,0.0,0.0,0.0,0.0,489669.0126937264
2020-02-20,0.0,158240.33763470908,0,0.0,0.0,0.0,0.0,0.0,158240.33763470908
2020-02-21,0.0,169343.10266243076,0,0.0,0.0,0.0,0.0,0.0,169343.10266243076
2020-02-24,0.0,22862.44318805144,0,0.0,0.0,0.0,0.0,0.0,22862.44318805144
2020-02-25,0.0,14730.81818844554,0,0.0,0.0,0.0,0.0,0.0,14730.81818844554
2020-02-26,0.0,1.0656739378670956,0,0.0,0.0,0.0,0.0,0.0,1.0656739378670956
2020-02-27,0.0,3.067351783274963e-10,0,0.0,0.0,0.0,0.0,0.0,3.067351783274963e-10
2020-02-28,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,0.0,897832.7487681541,0,0.0,0.0,0.0,0.0,0.0,897832.7487681541
2020-03-03,0.0,1138783.3216805807,0,0.0,0.0,0.0,0.0,0.0,1138783.3216805807
2020-03-04,0.0,1162415.826936108,0,0.0,0.0,0.0,0.0,0.0,1162415.826936108
2020-03-05,0.0,1010108.4092525307,0,0.0,0.0,0.0,0.0,0.0,1010108.4092525307
2020-03-06,0.0,974885.7119647604,0,0.0,0.0,0.0,0.0,0.0,974885.7119647604
2020-03-09,0.0,640602.7249049972,0,0.0,0.0,0.0,0.0,0.0,640602.7249049972
2020-03-10,0.0,878645.4201159555,0,0.0,0.0,0.0,0.0,0.0,878645.4201159555
2020-03-11,0.0,365663.81615868036,0,0.0,0.0,0.0,0.0,0.0,365663.81615868036
2020-03-12,0.0,495371.0420302111,0,0.0,0.0,0.0,0.0,0.0,495371.0420302111
2020-03-13,0.0,450745.80590146634,0,0.0,0.0,0.0,0.0,0.0,450745.80590146634
2020-03-16,0.0,249397.21837659503,0,0.0,0.0,0.0,0.0,0.0,249397.21837659503
2020-03-17,0.0,247369.61138093684,0,0.0,0.0,0.0,0.0,0.0,247369.61138093684
2020-03-18,0.0,169883.78998762422,0,0.0,0.0,0.0,0.0,0.0,169883.78998762422
2020-03-19,0.0,144349.05581268368,0,0.0,0.0,0.0,0.0,0.0,144349.05581268368
2020-03-20,0.0,114537.58227656974,0,0.0,0.0,0.0,0.0,0.0,114537.58227656974
2020-03-23,0.0,41454.48220732443,0,0.0,0.0,0.0,0.0,0.0,41454.48220732443
2020-03-24,0.0,13662.978585669704,0,0.0,0.0,0.0,0.0,0.0,13662.978585669704
2020-03-25,0.0,8645.633992667854,0,0.0,0.0,0.0,0.0,0.0,8645.633992667854
2020-03-26,0.0,2483.362711741236,0,0.0,0.0,0.0,0.0,0.0,2483.362711741236
2020-03-27,0.0,24.419658271982687,0,0.0,0.0,0.0,0.0,0.0,24.419658271982687
2020-03-30,0.0,8.683603936764466e-09,0,0.0,0.0,0.0,0.0,0.0,8.683603936764466e-09
2020-03-31,0.0,1.3685115691311463e-29,0,0.0,0.0,0.0,0.0,0.0,1.3685115691311463e-29
2020-04-01,0.0,298874.51033258624,0,0.0,0.0,0.0,0.0,0.0,298874.51033258624
2020-04-02,0.0,328775.62365986063,0,0.0,0.0,0.0,0.0,0.0,328775.62365986063
2020-04-03,0.0,392803.6772028824,0,0.0,0.0,0.0,0.0,0.0,392803.6772028824
2020-04-06,0.0,360385.7593802779,0,0.0,0.0,0.0,0.0,0.0,360385.7593802779
2020-04-07,0.0,333627.7786115917,0,0.0,0.0,0.0,0.0,0.0,333627.7786115917
2020-04-08,0.0,234511.81558542838,0,0.0,0.0,0.0,0.0,0.0,234511.81558542838
2020-04-09,0.0,222260.3830435719,0,0.0,0.0,0.0,0.0,0.0,222260.3830435719
2020-04-10,0.0,225398.61449503666,0,0.0,0.0,0.0,0.0,0.0,225398.61449503666
2020-04-13,0.0,369256.44989063096,0,0.0,0.0,0.0,0.0,0.0,369256.44989063096
2020-04-14,0.0,322522.3046894307,0,0.0,0.0,0.0,0.0,0.0,322522.3046894307
2020-04-15,0.0,454821.47555928887,0,0.0,0.0,0.0,0.0,0.0,454821.47555928887
2020-04-16,0.0,462635.15079925314,0,0.0,0.0,0.0,0.0,0.0,462635.15079925314
2020-04-17,0.0,481476.7830524838,0,0.0,0.0,0.0,0.0,0.0,481476.7830524838
2020-04-20,0.0,636233.149921194,0,0.0,0.0,0.0,0.0,0.0,636233.149921194
2020-04-21,0.0,619759.1979866237,0,0.0,0.0,0.0,0.0,0.0,619759.1979866237
2020-04-22,0.0,392004.8174804578,0,0.0,0.0,0.0,0.0,0.0,392004.8174804578
2020-04-23,0.0,218709.94865488788,0,0.0,0.0,0.0,0.0,0.0,218709.94865488788
2020-04-24,0.0,156710.0309930153,0,0.0,0.0,0.0,0.0,0.0,156710.0309930153
2020-04-27,0.0,48893.48459818408,0,0.0,0.0,0.0,0.0,0.0,48893.48459818408
2020-04-28,0.0,171051.17958938525,0,0.0,0.0,0.0,0.0,0.0,171051.17958938525
2020-04-29,0.0,882250.0156569915,0,0.0,0.0,0.0,0.0,0.0,882250.0156569915
2020-04-30,0.0,966.7850057885953,0,0.0,0.0,0.0,0.0,0.0,966.7850057885953
2020-05-01,0.0,0.0,0,0.0,13962699.130291684,0.0,0.0,0.0,13962699.130291684
2020-05-04,0.0,0.0,0,0.0,10547310.101875592,0.0,0.0,0.0,10547310.101875592
2020-05-05,0.0,0.0,0,0.0,7040624.05507393,0.0,0.0,0.0,7040624.05507393
2020-05-06,0.0,0.0,0,0.0,4602262.236508637,0.0,0.0,0.0,4602262.236508637
2020-05-07,0.0,0.0,0,0.0,6646940.131117931,0.0,0.0,0.0,6646940.131117931
2020-05-08,0.0,0.0,0,0.0,6898280.285083517,0.0,0.0,0.0,6898280.285083517
2020-05-11,0.0,0.0,0,0.0,4736552.69751214,0.0,0.0,0.0,4736552.69751214
2020-05-12,0.0,0.0,0,0.0,7385406.009312837,0.0,0.0,0.0,7385406.009312837
2020-05-13,0.0,0.0,0,0.0,5169763.561876706,0.0,0.0,0.0,5169763.561876706
2020-05-14,0.0,0.0,0,0.0,4057233.0637665913,0.0,0.0,0.0,4057233.0637665913
2020-05-15,0.0,0.0,0,0.0,4770873.277587887,0.0,0.0,0.0,4770873.277587887
2020-05-18,0.0,0.0,0,0.0,14785703.916315967,0.0,0.0,0.0,14785703.916315967
2020-05-19,0.0,0.0,0,0.0,16147510.22402158,0.0,0.0,0.0,16147510.22402158
