Date,USDCNY_gamma,USDBRL_gamma,USDZAR_gamma,USDRUB_gamma,EURUSD_gamma,USDJPY_gamma,USDMXN_gamma,USDCAD_gamma,Total_gamma
2020-05-20,0.0,0.0,0,0.0,24205501.529083118,0.0,0.0,0.0,24205501.529083118
2020-05-21,0.0,0.0,0,0.0,22868603.02131792,0.0,0.0,0.0,22868603.02131792
2020-05-22,0.0,0.0,0,0.0,13782967.087256733,0.0,0.0,0.0,13782967.087256733
2020-05-25,0.0,0.0,0,0.0,12744233.288360033,0.0,0.0,0.0,12744233.288360033
2020-05-26,0.0,0.0,0,0.0,38944448.0413678,0.0,0.0,0.0,38944448.0413678
2020-05-27,0.0,0.0,0,0.0,42843572.89196203,0.0,0.0,0.0,42843572.89196203
2020-05-28,0.0,0.0,0,0.0,25859256.627841793,0.0,0.0,0.0,25859256.627841793
2020-05-29,0.0,0.0,0,0.0,12865991.90949592,0.0,0.0,0.0,12865991.90949592
2020-06-01,4934913.522923247,0.0,0,0.0,0.0,0.0,0.0,0.0,4934913.522923247
2020-06-02,4085922.8129904196,0.0,0,0.0,0.0,0.0,0.0,0.0,4085922.8129904196
2020-06-03,5187347.694735092,0.0,0,0.0,0.0,0.0,0.0,0.0,5187347.694735092
2020-06-04,5051933.816938572,0.0,0,0.0,0.0,0.0,0.0,0.0,5051933.816938572
2020-06-05,2591771.525833344,0.0,0,0.0,0.0,0.0,0.0,0.0,2591771.525833344
2020-06-08,1952241.4905206917,0.0,0,0.0,0.0,0.0,0.0,0.0,1952241.4905206917
2020-06-09,2683368.4756245157,0.0,0,0.0,0.0,0.0,0.0,0.0,2683368.4756245157
2020-06-10,1552809.4057392129,0.0,0,0.0,0.0,0.0,0.0,0.0,1552809.4057392129
2020-06-11,1922655.0964879682,0.0,0,0.0,0.0,0.0,0.0,0.0,1922655.0964879682
2020-06-12,2855117.6037537297,0.0,0,0.0,0.0,0.0,0.0,0.0,2855117.6037537297
2020-06-15,3054094.203338511,0.0,0,0.0,0.0,0.0,0.0,0.0,3054094.203338511
2020-06-16,3041479.9946214445,0.0,0,0.0,0.0,0.0,0.0,0.0,3041479.9946214445
2020-06-17,2802545.0148869804,0.0,0,0.0,0.0,0.0,0.0,0.0,2802545.0148869804
2020-06-18,2513714.946149942,0.0,0,0.0,0.0,0.0,0.0,0.0,2513714.946149942
2020-06-19,1545407.2921958757,0.0,0,0.0,0.0,0.0,0.0,0.0,1545407.2921958757
2020-06-22,746958.0031043,0.0,0,0.0,0.0,0.0,0.0,0.0,746958.0031043
2020-06-23,411249.81642981246,0.0,0,0.0,0.0,0.0,0.0,0.0,411249.81642981246
2020-06-24,1004988.5278254112,0.0,0,0.0,0.0,0.0,0.0,0.0,1004988.5278254112
2020-06-25,901448.3761946833,0.0,0,0.0,0.0,0.0,0.0,0.0,901448.3761946833
2020-06-26,575838.9016240248,0.0,0,0.0,0.0,0.0,0.0,0.0,575838.9016240248
2020-06-29,46210.69969691539,0.0,0,0.0,0.0,0.0,0.0,0.0,46210.69969691539
2020-06-30,1.1610001890495099,0.0,0,0.0,0.0,0.0,0.0,0.0,1.1610001890495099
2020-07-01,0.0,0.0,0,0.0,14726947.633190433,0.0,0.0,0.0,14726947.633190433
2020-07-02,0.0,0.0,0,0.0,15581046.149671394,0.0,0.0,0.0,15581046.149671394
2020-07-03,0.0,0.0,0,0.0,17179910.607224096,0.0,0.0,0.0,17179910.607224096
2020-07-06,0.0,0.0,0,0.0,19133337.74988804,0.0,0.0,0.0,19133337.74988804
2020-07-07,0.0,0.0,0,0.0,19148993.70542652,0.0,0.0,0.0,19148993.70542652
2020-07-08,0.0,0.0,0,0.0,20667321.76632324,0.0,0.0,0.0,20667321.76632324
2020-07-09,0.0,0.0,0,0.0,20027851.908671346,0.0,0.0,0.0,20027851.908671346
2020-07-10,0.0,0.0,0,0.0,21519152.035134334,0.0,0.0,0.0,21519152.035134334
2020-07-13,0.0,0.0,0,0.0,20604458.29885126,0.0,0.0,0.0,20604458.29885126
2020-07-14,0.0,0.0,0,0.0,18115727.42936576,0.0,0.0,0.0,18115727.42936576
2020-07-15,0.0,0.0,0,0.0,17512702.73111798,0.0,0.0,0.0,17512702.73111798
2020-07-16,0.0,0.0,0,0.0,20477846.639005236,0.0,0.0,0.0,20477846.639005236
2020-07-17,0.0,0.0,0,0.0,16479901.541821828,0.0,0.0,0.0,16479901.541821828
2020-07-20,0.0,0.0,0,0.0,11034369.078084236,0.0,0.0,0.0,11034369.078084236
2020-07-21,0.0,0.0,0,0.0,3860074.2643762873,0.0,0.0,0.0,3860074.2643762873
2020-07-22,0.0,0.0,0,0.0,1573655.7027895735,0.0,0.0,0.0,1573655.7027895735
2020-07-23,0.0,0.0,0,0.0,856594.4562681748,0.0,0.0,0.0,856594.4562681748
2020-07-24,0.0,0.0,0,0.0,131739.66350917087,0.0,0.0,0.0,131739.66350917087
2020-07-27,0.0,0.0,0,0.0,2256.329381616699,0.0,0.0,0.0,2256.329381616699
2020-07-28,0.0,0.0,0,0.0,37.34939648139251,0.0,0.0,0.0,37.34939648139251
2020-07-29,0.0,0.0,0,0.0,6.335587442228517e-05,0.0,0.0,0.0,6.335587442228517e-05
2020-07-30,0.0,0.0,0,0.0,1.1719802688028212e-20,0.0,0.0,0.0,1.1719802688028212e-20
2020-07-31,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-03,0.0,0.0,0,0.0,10662385.686670305,0.0,0.0,0.0,10662385.686670305
2020-08-04,0.0,0.0,0,0.0,12718176.445674298,0.0,0.0,0.0,12718176.445674298
2020-08-05,0.0,0.0,0,0.0,12361056.633632112,0.0,0.0,0.0,12361056.633632112
2020-08-06,0.0,0.0,0,0.0,13262916.851328537,0.0,0.0,0.0,13262916.851328537
2020-08-07,0.0,0.0,0,0.0,13940683.085199818,0.0,0.0,0.0,13940683.085199818
2020-08-10,0.0,0.0,0,0.0,13782989.09813706,0.0,0.0,0.0,13782989.09813706
2020-08-11,0.0,0.0,0,0.0,13829468.574452315,0.0,0.0,0.0,13829468.574452315
2020-08-12,0.0,0.0,0,0.0,15547004.208192408,0.0,0.0,0.0,15547004.208192408
2020-08-13,0.0,0.0,0,0.0,16057006.539848195,0.0,0.0,0.0,16057006.539848195
2020-08-14,0.0,0.0,0,0.0,17298688.583265755,0.0,0.0,0.0,17298688.583265755
2020-08-17,0.0,0.0,0,0.0,18219792.4757897,0.0,0.0,0.0,18219792.4757897
2020-08-18,0.0,0.0,0,0.0,14566976.934462091,0.0,0.0,0.0,14566976.934462091
2020-08-19,0.0,0.0,0,0.0,19577867.58169353,0.0,0.0,0.0,19577867.58169353
2020-08-20,0.0,0.0,0,0.0,19675308.76026941,0.0,0.0,0.0,19675308.76026941
2020-08-21,0.0,0.0,0,0.0,20749968.68988445,0.0,0.0,0.0,20749968.68988445
2020-08-24,0.0,0.0,0,0.0,24970367.915416513,0.0,0.0,0.0,24970367.915416513
2020-08-25,0.0,0.0,0,0.0,25467236.55921824,0.0,0.0,0.0,25467236.55921824
2020-08-26,0.0,0.0,0,0.0,27531471.42037205,0.0,0.0,0.0,27531471.42037205
2020-08-27,0.0,0.0,0,0.0,30960286.94107268,0.0,0.0,0.0,30960286.94107268
2020-08-28,0.0,0.0,0,0.0,13428680.932647837,0.0,0.0,0.0,13428680.932647837
2020-08-31,0.0,0.0,0,0.0,34221.6110591084,0.0,0.0,0.0,34221.6110591084
2020-09-01,0.0,0.0,0,0.0,11613561.04491602,0.0,0.0,0.0,11613561.04491602
2020-09-02,0.0,0.0,0,0.0,10308012.570479132,0.0,0.0,0.0,10308012.570479132
2020-09-03,0.0,0.0,0,0.0,10264925.31582318,0.0,0.0,0.0,10264925.31582318
2020-09-04,0.0,0.0,0,0.0,10225094.995050741,0.0,0.0,0.0,10225094.995050741
2020-09-07,0.0,0.0,0,0.0,9313883.06828605,0.0,0.0,0.0,9313883.06828605
2020-09-08,0.0,0.0,0,0.0,7365153.513150636,0.0,0.0,0.0,7365153.513150636
2020-09-09,0.0,0.0,0,0.0,8660229.314320564,0.0,0.0,0.0,8660229.314320564
2020-09-10,0.0,0.0,0,0.0,9357851.793012813,0.0,0.0,0.0,9357851.793012813
2020-09-11,0.0,0.0,0,0.0,11921071.963931968,0.0,0.0,0.0,11921071.963931968
2020-09-14,0.0,0.0,0,0.0,14463805.724046607,0.0,0.0,0.0,14463805.724046607
2020-09-15,0.0,0.0,0,0.0,12909171.045687292,0.0,0.0,0.0,12909171.045687292
2020-09-16,0.0,0.0,0,0.0,10893387.773411991,0.0,0.0,0.0,10893387.773411991
2020-09-17,0.0,0.0,0,0.0,14554302.790260727,0.0,0.0,0.0,14554302.790260727
2020-09-18,0.0,0.0,0,0.0,14341070.057447052,0.0,0.0,0.0,14341070.057447052
2020-09-21,0.0,0.0,0,0.0,6017106.692801948,0.0,0.0,0.0,6017106.692801948
2020-09-22,0.0,0.0,0,0.0,1475454.1420853669,0.0,0.0,0.0,1475454.1420853669
2020-09-23,0.0,0.0,0,0.0,311679.0896900075,0.0,0.0,0.0,311679.0896900075
2020-09-24,0.0,0.0,0,0.0,300064.3612919718,0.0,0.0,0.0,300064.3612919718
2020-09-25,0.0,0.0,0,0.0,21028.69922972536,0.0,0.0,0.0,21028.69922972536
2020-09-28,0.0,0.0,0,0.0,879.5977269177316,0.0,0.0,0.0,879.5977269177316
2020-09-29,0.0,0.0,0,0.0,82337.9704451188,0.0,0.0,0.0,82337.9704451188
2020-09-30,0.0,0.0,0,0.0,3.918293752762435,0.0,0.0,0.0,3.918293752762435
2020-10-01,0.0,0.0,0,0.0,16511506.497607445,0.0,0.0,0.0,16511506.497607445
2020-10-02,0.0,0.0,0,0.0,14182680.83692322,0.0,0.0,0.0,14182680.83692322
2020-10-05,0.0,0.0,0,0.0,17908196.909787394,0.0,0.0,0.0,17908196.909787394
2020-10-06,0.0,0.0,0,0.0,16405941.993051624,0.0,0.0,0.0,16405941.993051624
2020-10-07,0.0,0.0,0,0.0,18655302.209126428,0.0,0.0,0.0,18655302.209126428
2020-10-08,0.0,0.0,0,0.0,20235395.780578565,0.0,0.0,0.0,20235395.780578565
2020-10-09,0.0,0.0,0,0.0,22793857.68594946,0.0,0.0,0.0,22793857.68594946
2020-10-12,0.0,0.0,0,0.0,25699560.450620085,0.0,0.0,0.0,25699560.450620085
2020-10-13,0.0,0.0,0,0.0,23971965.446575366,0.0,0.0,0.0,23971965.446575366
2020-10-14,0.0,0.0,0,0.0,25252077.4725698,0.0,0.0,0.0,25252077.4725698
2020-10-15,0.0,0.0,0,0.0,20861563.91898232,0.0,0.0,0.0,20861563.91898232
2020-10-16,0.0,0.0,0,0.0,24425662.66511153,0.0,0.0,0.0,24425662.66511153
2020-10-19,0.0,0.0,0,0.0,33482845.28704816,0.0,0.0,0.0,33482845.28704816
2020-10-20,0.0,0.0,0,0.0,32563146.410854075,0.0,0.0,0.0,32563146.410854075
2020-10-21,0.0,0.0,0,0.0,26617996.3611316,0.0,0.0,0.0,26617996.3611316
2020-10-22,0.0,0.0,0,0.0,33549438.3228198,0.0,0.0,0.0,33549438.3228198
2020-10-23,0.0,0.0,0,0.0,26614648.444822863,0.0,0.0,0.0,26614648.444822863
2020-10-26,0.0,0.0,0,0.0,43309403.142990425,0.0,0.0,0.0,43309403.142990425
2020-10-27,0.0,0.0,0,0.0,50855361.78246644,0.0,0.0,0.0,50855361.78246644
2020-10-28,0.0,0.0,0,0.0,42722495.32711202,0.0,0.0,0.0,42722495.32711202
2020-10-29,0.0,0.0,0,0.0,15325062.775600806,0.0,0.0,0.0,15325062.775600806
2020-10-30,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-02,0.0,0.0,0,27835.10312188252,0.0,0.0,0.0,0.0,27835.10312188252
2020-11-03,0.0,0.0,0,22933.902138120462,0.0,0.0,0.0,0.0,22933.902138120462
2020-11-04,0.0,0.0,0,26517.52670607073,0.0,0.0,0.0,0.0,26517.52670607073
2020-11-05,0.0,0.0,0,10039.602941287993,0.0,0.0,0.0,0.0,10039.602941287993
2020-11-06,0.0,0.0,0,12066.66396667872,0.0,0.0,0.0,0.0,12066.66396667872
2020-11-09,0.0,0.0,0,5756.139204173523,0.0,0.0,0.0,0.0,5756.139204173523
2020-11-10,0.0,0.0,0,6917.201213314666,0.0,0.0,0.0,0.0,6917.201213314666
2020-11-11,0.0,0.0,0,9529.408015259734,0.0,0.0,0.0,0.0,9529.408015259734
2020-11-12,0.0,0.0,0,10568.825057843736,0.0,0.0,0.0,0.0,10568.825057843736
2020-11-13,0.0,0.0,0,9697.931351827265,0.0,0.0,0.0,0.0,9697.931351827265
2020-11-16,0.0,0.0,0,2857.703199723891,0.0,0.0,0.0,0.0,2857.703199723891
2020-11-17,0.0,0.0,0,2544.1146492112644,0.0,0.0,0.0,0.0,2544.1146492112644
2020-11-18,0.0,0.0,0,1730.1271298422907,0.0,0.0,0.0,0.0,1730.1271298422907
2020-11-19,0.0,0.0,0,1370.783789444878,0.0,0.0,0.0,0.0,1370.783789444878
2020-11-20,0.0,0.0,0,1147.5837433734669,0.0,0.0,0.0,0.0,1147.5837433734669
2020-11-23,0.0,0.0,0,272.780544686186,0.0,0.0,0.0,0.0,272.780544686186
2020-11-24,0.0,0.0,0,12.74165967748614,0.0,0.0,0.0,0.0,12.74165967748614
2020-11-25,0.0,0.0,0,2.6375901371293944,0.0,0.0,0.0,0.0,2.6375901371293944
2020-11-26,0.0,0.0,0,0.9671040115604459,0.0,0.0,0.0,0.0,0.9671040115604459
2020-11-27,0.0,0.0,0,0.4600905043845493,0.0,0.0,0.0,0.0,0.4600905043845493
2020-11-30,0.0,0.0,0,5.934176380222569e-11,0.0,0.0,0.0,0.0,5.934176380222569e-11
2020-12-01,0.0,0.0,0,0.0,15272798.514345309,0.0,0.0,0.0,15272798.514345309
2020-12-02,0.0,0.0,0,0.0,16866473.144518387,0.0,0.0,0.0,16866473.144518387
2020-12-03,0.0,0.0,0,0.0,17973463.509145908,0.0,0.0,0.0,17973463.509145908
2020-12-04,0.0,0.0,0,0.0,16937938.64132847,0.0,0.0,0.0,16937938.64132847
2020-12-07,0.0,0.0,0,0.0,16687515.227826007,0.0,0.0,0.0,16687515.227826007
2020-12-08,0.0,0.0,0,0.0,18351422.60466345,0.0,0.0,0.0,18351422.60466345
2020-12-09,0.0,0.0,0,0.0,17415669.806419034,0.0,0.0,0.0,17415669.806419034
2020-12-10,0.0,0.0,0,0.0,19009407.74008554,0.0,0.0,0.0,19009407.74008554
2020-12-11,0.0,0.0,0,0.0,17878806.35769903,0.0,0.0,0.0,17878806.35769903
2020-12-14,0.0,0.0,0,0.0,20904650.48621514,0.0,0.0,0.0,20904650.48621514
2020-12-15,0.0,0.0,0,0.0,22021096.76765098,0.0,0.0,0.0,22021096.76765098
2020-12-16,0.0,0.0,0,0.0,21356841.0478082,0.0,0.0,0.0,21356841.0478082
2020-12-17,0.0,0.0,0,0.0,16069171.923659073,0.0,0.0,0.0,16069171.923659073
2020-12-18,0.0,0.0,0,0.0,16580431.539916722,0.0,0.0,0.0,16580431.539916722
2020-12-21,0.0,0.0,0,0.0,18045176.591697104,0.0,0.0,0.0,18045176.591697104
2020-12-22,0.0,0.0,0,0.0,29203556.366082788,0.0,0.0,0.0,29203556.366082788
2020-12-23,0.0,0.0,0,0.0,25403988.10493998,0.0,0.0,0.0,25403988.10493998
2020-12-24,0.0,0.0,0,0.0,25372845.418241438,0.0,0.0,0.0,25372845.418241438
2020-12-25,0.0,0.0,0,0.0,23814462.806102265,0.0,0.0,0.0,23814462.806102265
2020-12-28,0.0,0.0,0,0.0,9646471.309133025,0.0,0.0,0.0,9646471.309133025
2020-12-29,0.0,0.0,0,0.0,2094064.2018338696,0.0,0.0,0.0,2094064.2018338696
2020-12-30,0.0,0.0,0,0.0,283853.2283992864,0.0,0.0,0.0,283853.2283992864
2020-12-31,0.0,0.0,0,0.0,564342.4500794245,0.0,0.0,0.0,564342.4500794245
2021-01-01,0.0,0.0,0,0.0,14307246.871021397,0.0,0.0,0.0,14307246.871021397
2021-01-04,0.0,0.0,0,0.0,16140107.00832568,0.0,0.0,0.0,16140107.00832568
2021-01-05,0.0,0.0,0,0.0,17580463.387900054,0.0,0.0,0.0,17580463.387900054
2021-01-06,0.0,0.0,0,0.0,18094800.239961483,0.0,0.0,0.0,18094800.239961483
2021-01-07,0.0,0.0,0,0.0,19014892.246363964,0.0,0.0,0.0,19014892.246363964
2021-01-08,0.0,0.0,0,0.0,17859418.89366799,0.0,0.0,0.0,17859418.89366799
2021-01-11,0.0,0.0,0,0.0,13610634.21156742,0.0,0.0,0.0,13610634.21156742
2021-01-12,0.0,0.0,0,0.0,18884580.122516654,0.0,0.0,0.0,18884580.122516654
2021-01-13,0.0,0.0,0,0.0,15391281.60657697,0.0,0.0,0.0,15391281.60657697
2021-01-14,0.0,0.0,0,0.0,15534747.494653858,0.0,0.0,0.0,15534747.494653858
2021-01-15,0.0,0.0,0,0.0,8295178.98408553,0.0,0.0,0.0,8295178.98408553
2021-01-18,0.0,0.0,0,0.0,7396204.958699197,0.0,0.0,0.0,7396204.958699197
2021-01-19,0.0,0.0,0,0.0,13954722.928112997,0.0,0.0,0.0,13954722.928112997
2021-01-20,0.0,0.0,0,0.0,10422896.795807894,0.0,0.0,0.0,10422896.795807894
2021-01-21,0.0,0.0,0,0.0,20096578.29984466,0.0,0.0,0.0,20096578.29984466
2021-01-22,0.0,0.0,0,0.0,22579851.75908779,0.0,0.0,0.0,22579851.75908779
2021-01-25,0.0,0.0,0,0.0,16676421.693504363,0.0,0.0,0.0,16676421.693504363
2021-01-26,0.0,0.0,0,0.0,24129528.59097086,0.0,0.0,0.0,24129528.59097086
2021-01-27,0.0,0.0,0,0.0,8501151.29951529,0.0,0.0,0.0,8501151.29951529
2021-01-28,0.0,0.0,0,0.0,9497412.841262547,0.0,0.0,0.0,9497412.841262547
2021-01-29,0.0,0.0,0,0.0,12898787.196182603,0.0,0.0,0.0,12898787.196182603
2021-02-01,0.0,0.0,0,0.0,20293770.09916523,0.0,0.0,0.0,20293770.09916523
2021-02-02,0.0,0.0,0,0.0,20025338.748869654,0.0,0.0,0.0,20025338.748869654
2021-02-03,0.0,0.0,0,0.0,19887350.036043096,0.0,0.0,0.0,19887350.036043096
2021-02-04,0.0,0.0,0,0.0,13525547.443480793,0.0,0.0,0.0,13525547.443480793
2021-02-05,0.0,0.0,0,0.0,23106211.098420102,0.0,0.0,0.0,23106211.098420102
2021-02-08,0.0,0.0,0,0.0,26393340.90183907,0.0,0.0,0.0,26393340.90183907
2021-02-09,0.0,0.0,0,0.0,29485495.23517862,0.0,0.0,0.0,29485495.23517862
2021-02-10,0.0,0.0,0,0.0,31417610.81403503,0.0,0.0,0.0,31417610.81403503
2021-02-11,0.0,0.0,0,0.0,32093692.653160013,0.0,0.0,0.0,32093692.653160013
2021-02-12,0.0,0.0,0,0.0,34255289.68878809,0.0,0.0,0.0,34255289.68878809
2021-02-15,0.0,0.0,0,0.0,37554629.20207903,0.0,0.0,0.0,37554629.20207903
2021-02-16,0.0,0.0,0,0.0,38640390.389982685,0.0,0.0,0.0,38640390.389982685
2021-02-17,0.0,0.0,0,0.0,30123505.054515805,0.0,0.0,0.0,30123505.054515805
2021-02-18,0.0,0.0,0,0.0,41228758.416888416,0.0,0.0,0.0,41228758.416888416
2021-02-19,0.0,0.0,0,0.0,42944665.94535582,0.0,0.0,0.0,42944665.94535582
2021-02-22,0.0,0.0,0,0.0,35188623.79509625,0.0,0.0,0.0,35188623.79509625
2021-02-23,0.0,0.0,0,0.0,37481895.14351086,0.0,0.0,0.0,37481895.14351086
2021-02-24,0.0,0.0,0,0.0,28484671.07499415,0.0,0.0,0.0,28484671.07499415
2021-02-25,0.0,0.0,0,0.0,28672155.161128495,0.0,0.0,0.0,28672155.161128495
2021-02-26,0.0,0.0,0,0.0,55296729.414665975,0.0,0.0,0.0,55296729.414665975
2021-03-01,0.0,0.0,0,0.0,0.0,197274.89808365965,0.0,0.0,197274.89808365965
2021-03-02,0.0,0.0,0,0.0,0.0,209880.486484504,0.0,0.0,209880.486484504
2021-03-03,0.0,0.0,0,0.0,0.0,227116.90923154526,0.0,0.0,227116.90923154526
2021-03-04,0.0,0.0,0,0.0,0.0,215976.2798899015,0.0,0.0,215976.2798899015
2021-03-05,0.0,0.0,0,0.0,0.0,200015.02878514907,0.0,0.0,200015.02878514907
2021-03-08,0.0,0.0,0,0.0,0.0,157117.74937312026,0.0,0.0,157117.74937312026
2021-03-09,0.0,0.0,0,0.0,0.0,189397.9302470633,0.0,0.0,189397.9302470633
2021-03-10,0.0,0.0,0,0.0,0.0,200045.98586527223,0.0,0.0,200045.98586527223
2021-03-11,0.0,0.0,0,0.0,0.0,189082.31046450709,0.0,0.0,189082.31046450709
2021-03-12,0.0,0.0,0,0.0,0.0,144999.2145548829,0.0,0.0,144999.2145548829
2021-03-15,0.0,0.0,0,0.0,0.0,133712.68794934242,0.0,0.0,133712.68794934242
2021-03-16,0.0,0.0,0,0.0,0.0,139183.77549002485,0.0,0.0,139183.77549002485
2021-03-17,0.0,0.0,0,0.0,0.0,127562.31409656006,0.0,0.0,127562.31409656006
2021-03-18,0.0,0.0,0,0.0,0.0,123097.48597159766,0.0,0.0,123097.48597159766
2021-03-19,0.0,0.0,0,0.0,0.0,105035.67240887498,0.0,0.0,105035.67240887498
2021-03-22,0.0,0.0,0,0.0,0.0,64213.370149662325,0.0,0.0,64213.370149662325
2021-03-23,0.0,0.0,0,0.0,0.0,111184.40548516011,0.0,0.0,111184.40548516011
2021-03-24,0.0,0.0,0,0.0,0.0,71564.79267228574,0.0,0.0,71564.79267228574
2021-03-25,0.0,0.0,0,0.0,0.0,17144.002984549512,0.0,0.0,17144.002984549512
2021-03-26,0.0,0.0,0,0.0,0.0,1761.3775193176812,0.0,0.0,1761.3775193176812
2021-03-29,0.0,0.0,0,0.0,0.0,1.4366310806771694,0.0,0.0,1.4366310806771694
2021-03-30,0.0,0.0,0,0.0,0.0,0.00012217142930563647,0.0,0.0,0.00012217142930563647
2021-03-31,0.0,0.0,0,0.0,0.0,5.543744632712031e-19,0.0,0.0,5.543744632712031e-19
2021-04-01,0.0,0.0,0,0.0,0.0,210238.05110614144,0.0,0.0,210238.05110614144
2021-04-02,0.0,0.0,0,0.0,0.0,230734.51642997624,0.0,0.0,230734.51642997624
2021-04-05,0.0,0.0,0,0.0,0.0,195992.4335688462,0.0,0.0,195992.4335688462
2021-04-06,0.0,0.0,0,0.0,0.0,146615.46072675503,0.0,0.0,146615.46072675503
2021-04-07,0.0,0.0,0,0.0,0.0,160481.94228590734,0.0,0.0,160481.94228590734
2021-04-08,0.0,0.0,0,0.0,0.0,92118.198741244,0.0,0.0,92118.198741244
2021-04-09,0.0,0.0,0,0.0,0.0,145567.61381826492,0.0,0.0,145567.61381826492
2021-04-12,0.0,0.0,0,0.0,0.0,99480.69994402169,0.0,0.0,99480.69994402169
2021-04-13,0.0,0.0,0,0.0,0.0,57577.064116929825,0.0,0.0,57577.064116929825
2021-04-14,0.0,0.0,0,0.0,0.0,38940.08652569942,0.0,0.0,38940.08652569942
2021-04-15,0.0,0.0,0,0.0,0.0,23291.08086310574,0.0,0.0,23291.08086310574
2021-04-16,0.0,0.0,0,0.0,0.0,19570.00564055607,0.0,0.0,19570.00564055607
2021-04-19,0.0,0.0,0,0.0,0.0,2138.581507278526,0.0,0.0,2138.581507278526
2021-04-20,0.0,0.0,0,0.0,0.0,1358.2347011013132,0.0,0.0,1358.2347011013132
2021-04-21,0.0,0.0,0,0.0,0.0,670.9163344288582,0.0,0.0,670.9163344288582
2021-04-22,0.0,0.0,0,0.0,0.0,278.9431894466184,0.0,0.0,278.9431894466184
2021-04-23,0.0,0.0,0,0.0,0.0,54.298110590646424,0.0,0.0,54.298110590646424
2021-04-26,0.0,0.0,0,0.0,0.0,0.591653076365165,0.0,0.0,0.591653076365165
2021-04-27,0.0,0.0,0,0.0,0.0,50.73277367967397,0.0,0.0,50.73277367967397
2021-04-28,0.0,0.0,0,0.0,0.0,0.2561006206906991,0.0,0.0,0.2561006206906991
2021-04-29,0.0,0.0,0,0.0,0.0,0.0028159182124030983,0.0,0.0,0.0028159182124030983
2021-04-30,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-03,0.0,0.0,0,0.0,0.0,229301.8167443159,0.0,0.0,229301.8167443159
2021-05-04,0.0,0.0,0,0.0,0.0,266076.6321933594,0.0,0.0,266076.6321933594
2021-05-05,0.0,0.0,0,0.0,0.0,273537.9922403028,0.0,0.0,273537.9922403028
2021-05-06,0.0,0.0,0,0.0,0.0,267334.71968508547,0.0,0.0,267334.71968508547
2021-05-07,0.0,0.0,0,0.0,0.0,215434.07736116063,0.0,0.0,215434.07736116063
2021-05-10,0.0,0.0,0,0.0,0.0,257152.75111956743,0.0,0.0,257152.75111956743
2021-05-11,0.0,0.0,0,0.0,0.0,230764.20485066125,0.0,0.0,230764.20485066125
2021-05-12,0.0,0.0,0,0.0,0.0,308673.53100408136,0.0,0.0,308673.53100408136
2021-05-13,0.0,0.0,0,0.0,0.0,335218.307823207,0.0,0.0,335218.307823207
2021-05-14,0.0,0.0,0,0.0,0.0,364957.99094043684,0.0,0.0,364957.99094043684
2021-05-17,0.0,0.0,0,0.0,0.0,392645.5009574833,0.0,0.0,392645.5009574833
2021-05-18,0.0,0.0,0,0.0,0.0,354714.81654856016,0.0,0.0,354714.81654856016
2021-05-19,0.0,0.0,0,0.0,0.0,389129.6853473803,0.0,0.0,389129.6853473803
2021-05-20,0.0,0.0,0,0.0,0.0,356089.816781889,0.0,0.0,356089.816781889
2021-05-21,0.0,0.0,0,0.0,0.0,442652.2468653555,0.0,0.0,442652.2468653555
2021-05-24,0.0,0.0,0,0.0,0.0,455265.91576702875,0.0,0.0,455265.91576702875
2021-05-25,0.0,0.0,0,0.0,0.0,484692.9748063364,0.0,0.0,484692.9748063364
2021-05-26,0.0,0.0,0,0.0,0.0,697785.0302151515,0.0,0.0,697785.0302151515
2021-05-27,0.0,0.0,0,0.0,0.0,410564.7036665501,0.0,0.0,410564.7036665501
2021-05-28,0.0,0.0,0,0.0,0.0,336777.8644511656,0.0,0.0,336777.8644511656
2021-05-31,0.0,0.0,0,0.0,0.0,158793.4814734373,0.0,0.0,158793.4814734373
2021-06-01,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
